Brandname,Productname,Colors,Sizes,Description,Materials,Maintenance,RegularPrice,CurrentPrice
Tom Tailor,Steppjacke mit herausnehmbarer Kapuze,Anthrazit,140|152|164|176,"Teenager Steppjacke von TOM TAILOR|Wasserabweisendes Material|Wattiert|Weiter Stehkragen mit Webpelzfutter|Herausnehmbare Kapuze|Reißverschluss|Kontrastpaspeln|Zwei Reißverschlusstaschen|Storm Cuffs aus Fleece|Fleecefutter|Rückenlänge bei Größe 152: 50,5 cm|Schulterbreite bei Größe 152: 37 cm|Ärmellänge bei Größe 152: 58 cm|Farbe Anthrazit|Artikelnummer 9494635",Hauptmaterial 1: 100% Polyester|Futter 1: 100% Polyester|Ärmelfutter: 100% Polyester|Füllung: 100% Polyester," Normalwaschgang 30°| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Keine chemische Reinigung",79.95,59.95
Ralph Lauren Childrenswear,Badeshorts mit floralem Muster,Dunkelblau,S|M|L|XL,Teenager Badeshorts von Ralph Lauren Childrenswear|Baumwollmischung|Florales Muster|Elastischer Bund mit Tunnelzug|Seitliche Eingrifftaschen|Münztasche mit Patte und Knopf|Kleine Logo-Stickerei|Geknöpfte Pattentasche am Gesäß|Meshfutter|Farbe Dunkelblau|Artikelnummer 9432964,"Hauptmaterial 1: 65% Baumwolle, 35% Polyamid|Futter 1: 100% Polyester|Kontrast: 100% Polyester", Normalwaschgang 30°| Nur Sauerstoffbleiche zulässig / keine Chlorbleiche| Trocknen mit reduzierter thermischer Beanspruchung| Nicht bügeln| Keine chemische Reinigung,54.95,19.95
Cars,Steppjacke mit leichter Wattierung,Dunkelblau,140|10|152|12|164|14|176|16,Damen Steppjacke von Cars |Strapazierfähiges Material |Taillierter Schnitt|Stehkragen|Abnehmbare Kapuze mit abnehmbarem Webpelzbesatz|Lange Ärmel mit Storm Cuffs |Zwei Eingrifftaschen mit Druckknopfverschluss|Elastischer Taillengürtel |Kontraststeppungen im oberen Bereich|Reißverschluss|Leichte Wattierung|Rückenlänge bei Größe 10: 50 cm |Schulterbreite bei Größe 10: 34 cm|Ärmellänge bei Größe 10: 52 cm|Farbe Dunkelblau|Artikelnummer 9487507,Hauptmaterial 1: 100% Nylon|Futter 1: 100% Polyester|Wattierung: 100% Polyester," Normalwaschgang 30°| Nicht bleichen| Kein Trockner| Nicht bügeln| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",89.95,49.95
Review for Teens,Blouson mit Kapuze - wasserabweisend,Dunkelblau|Dunkelrot,140|152|164|176,Teenager Blouson von REVIEW for Teens|Baumwollmischung|Gerader Schnitt|Wasser- und windabweisendes Material|Kapuze mit Ziertunnelzug|Reißverschluss|Zwei Reißverschlusstaschen|Ärmel mit Logo-Aufnäher|Gerippte Kontrastabschlüsse an Ärmeln und Saum|Reflektierender Besatz|Rückenlänge bei Größe 152: 58 cm|Schulterbreite bei Größe 152: 40 cm|Ärmellänge bei Größe 152: 57 cm|Farbe Dunkelblau|Artikelnummer 9588267,"Hauptmaterial 1: 53% Baumwolle, 47% Nylon|Futter 1: 80% Polyester, 20% Baumwolle"," Schonwaschgang 30°| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Keine chemische Reinigung",49.95,49.95
Tom Tailor,Blusenshirt mit Allover-Muster,Offwhite,140|152|164|176,Teenager Blusenshirt von TOM TAILOR|Reine Viskose|Lockerer Schnitt|Rundhalsausschnitt|Geknöpfter Schlüssellochausschnitt|Regulierbare Ärmellänge mit Knopfriegel|Elastischer Saum|Allover-Muster|Rückenlänge bei Größe 152: 50 cm|Farbe Offwhite|Artikelnummer 9588080,Hauptmaterial 1: 100% Viskose," Schonwaschgang 30°| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Keine chemische Reinigung",29.95,29.95
SANETTA,Boxershorts mit Karomuster,Blau,140|152|164|176,Teenager Boxershorts von Sanetta|Reine Baumwolle|Elastischer Kontrastbund|Geknöpfter Eingriff|Karomuster|Oeko-Tex® Standard 100|Farbe Blau|Artikelnummer 9522999,Hauptmaterial 1: 100% Baumwolle, Normalwaschgang 60°| Normalwaschgang 95°| Nicht bleichen| Trocknen mit reduzierter thermischer Beanspruchung| Mäßig heiß bügeln| Keine chemische Reinigung,13.95,13.95
Mayoral,Kleid mit Pailletten-Besatz,Altrosa,140|10|152|12|157|14|162|16,Teenager Kleid von Mayoral|Chiffon|Lockerer Schnitt|Rundhalsausschnitt|Oberteil aus floraler Spitze|Nahtreißverschluss auf der Rückseite|Kurze Ärmel|Pailletten-Besatz|Ausgestellter Rockteil|Leichtes Unterkleid|Made in Europe|Rückenlänge bei Größe 12: 74 cm|Farbe Altrosa|Artikelnummer 9625801,"Hauptmaterial 1: 80% Polyester, 20% Polyamid|Futter 1: 90% Viskose, 10% Polyester"," Normalwaschgang 30°| Nicht bleichen| Trocknen mit reduzierter thermischer Beanspruchung| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Eingeschränkte chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt. Begrenzung der Feuchtigkeitszugabe und/oder der mechanischen Beanspruchung und/oder der Temperatur.",64.95,64.95
Review for Teens,Jeansjacke mit Kontrastnähten,Jeans,140|152|164|176,Teenager Jeansjacke von REVIEW for Teens|Baumwoll-Elasthan-Mix|Gerader Schnitt|Umlegekragen|Knopfleiste|Geknöpfte Pattentaschen auf Brusthöhe|Kontrastnähte|Rückenlänge bei Größe 152: 46 cm|Schulterbreite bei Größe 152: 34 cm|Ärmellänge bei Größe 152: 57 cm|Farbe Jeans|Artikelnummer 9590385,"Hauptmaterial 1: 99% Baumwolle, 1% Elasthan"," Normalwaschgang 40°| Nicht bleichen| Trocknen mit reduzierter thermischer Beanspruchung| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",29.95,29.95
SANETTA,Slip mit Pferde-Print ,Weiß,92|104|116|128,Kinder Slip von Sanetta|Reine Baumwolle|Elastischer Bund |Feine Rippenstruktur|Pferde-Print und florale Details|Farbe Weiß|Artikelnummer 9568544,Hauptmaterial 1: 100% Baumwolle, Normalwaschgang 60°| Nicht bleichen| Trocknen mit reduzierter thermischer Beanspruchung| Mäßig heiß bügeln| Keine chemische Reinigung,7.95,7.95
Review for Teens,Sweatjacke mit Kapuze,Bordeaux Rot meliert,140|152|164|176,"Teenager Sweatjacke von Review Fourteen|Baumwollmischung|Reguläre Passform|Meliert|Kapuze |Durchgehender Reißverschluss|Zwei Eingrifftaschen|Rippenbündchen an Ärmeln und Saum|Rückenlänge bei Größe 164: 63,5 cm|Ärmellänge bei Größe 164: 67 cm|Farbe Bordeaux Rot meliert|Artikelnummer 9494562","Hauptmaterial 1: 60% Baumwolle, 40% Polyester"," Normalwaschgang 30°| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Keine chemische Reinigung",25.95,19.95
Ralph Lauren Childrenswear,Poloshirt aus Baumwoll-Piqué,Weiß|Schwarz|Hellgrau meliert,S|M|L|XL,Teenager Poloshirt von Ralph Lauren Childrenswear|Reine Baumwolle|Piqué |Umlegekragen |Kurze Knopfleiste|Logo-Stickerei auf Brusthöhe|Rückenlänge bei Größe 152: 56 cm |Farbe Weiß|Artikelnummer 9521134,Futter 1: 100% Baumwolle," Normalwaschgang 30°| Nur Sauerstoffbleiche zulässig / keine Chlorbleiche| Trocknen mit reduzierter thermischer Beanspruchung| Mäßig heiß bügeln| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",39.95,29.95
SANETTA,Shirt aus Bio-Baumwolle mit Schwanen-Print,Rosa,92|104|116|128,"Kindershirt von Sanetta|Reine Baumwolle (Bio)|Ärmellos|Seamless|Gerippter Rundhalsausschnitt|Gerippte Abschlüsse an den Armlöchern|Schwanen-Print|Ökotex Standard 100|Trocknerbeständig|Rückenlänge bei Größe 116: 36,5 cm|Farbe Rosa|Artikelnummer 9433277",Hauptmaterial 1: 100% Baumwolle, Normalwaschgang 60°| Nicht bleichen| Trocknen mit reduzierter thermischer Beanspruchung| Mäßig heiß bügeln| Keine chemische Reinigung,9.95,9.95
Tom Tailor,T-Shirt in Melangeoptik,Marineblau meliert,140|152|164|176,Teenager T-Shirt von TOM TAILOR|Reine Baumwolle|Gerader Schnitt|Rundhalsausschnitt|Melangeoptik|Rückenlänge bei Größe 152: 58 cm|Farbe Marineblau meliert|Artikelnummer 9587899,Hauptmaterial 1: 100% Baumwolle, Normalwaschgang 40°| Nicht bleichen| Kein Trockner| Mäßig heiß bügeln| Keine chemische Reinigung,12.95,12.95
Review for Teens,Shirt mit Aufnähern,Weiß|Marineblau,140|152|164|176,Teenager Shirt von REVIEW for Teens|Reine Baumwolle|Gerippter Rundhalsausschnitt|Ärmel mit fixiertem Aufschlag|Aufnäher|Prints|Stickereien|Rückenlänge bei Größe 152: 55 cm|Farbe Marineblau|Artikelnummer 9633707,Hauptmaterial 1: 100% Baumwolle," Schonwaschgang 30°| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Keine chemische Reinigung",15.95,15.95
Review for Teens,Long Fit Hemd mit Brusttasche,Royalblau,140|152|164|176,Teenager Hemd von Review|Reine Baumwolle|Long Fit|Button-Down-Kragen|1-Knopf-Manschetten|Aufgesetzte Knopfleiste|Geknöpfte Brusttasche|Karomuster|Rückenlänge bei Größe 152: 69 cm|Schulterbreite bei Größe 152: 36 cm|Ärmellänge bei Größe 152: 57 cm|Farbe Royalblau|Artikelnummer 9494541,Hauptmaterial 1: 100% Baumwolle, Schonwaschgang 30°| Nicht bleichen| Trocknen mit reduzierter thermischer Beanspruchung| Mäßig heiß bügeln| Keine chemische Reinigung,25.95,9.95
SANETTA,Slip im 2er-Pack ,Marineblau,92|104|116|128,Kinder Slip von Sanetta|Baumwoll-Elasthan-Mix|Elastischer Bund mit Kontraststreifen|Elastische Beinausschnitte|Ein gestreiftes Modell mit Automuster|Oeko-Tex® Standard 100|Made in Europe|2er-Pack|Farbe Marineblau|Artikelnummer 9523123,"Hauptmaterial 1: 95% Baumwolle, 5% Elasthan", Normalwaschgang 60°| Nicht bleichen| Trocknen mit reduzierter thermischer Beanspruchung| Mäßig heiß bügeln| Keine chemische Reinigung,15.95,9.95
Cars,Steppjacke mit abnehmbarer Kapuze,Dunkelblau,140|10|152|12|164|14|176|16,"Teenager Steppjacke von Cars|Strapazierfähiges Material|Modell Sandy|Wattierung|Abnehmbare Kapuze|Paspelierter Reißverschluss in Kontrastfarbe|Storm Cuffs|Zwei Eingrifftaschen mit Reißverschluss|Eine Innentasche|Steppnähte|Rückenlänge bei Größe 10: 55 cm|Schulterbreite bei Größe 10: 32 cm|Ärmellänge bei Größe 10: 53,5 cm|Farbe Dunkelblau|Artikelnummer 9487501",Hauptmaterial 1: 100% Polyester|Futter 1: 100% Polyester|Wattierung: 100% Polyester," Normalwaschgang 30°| Nicht bleichen| Kein Trockner| Nicht bügeln| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",69.95,49.95
SANETTA,Unterhemd mit Sternenmuster im Vintage Look,Weiß,140|152|164|176,Teenager Unterhemd von Sanetta|Baumwollmischung mit Stretch-Anteil |Leicht taillierter Schnitt|Rundhalsausschnitt mit Zierschleife |Ärmellos|Sternenmuster im Vintage Look|Rückenlänge bei Größe 152: 55 cm|Farbe Weiß|Artikelnummer 9522823,"Hauptmaterial 1: 95% Baumwolle, 5% Elasthan", Normalwaschgang 60°| Nicht bleichen| Trocknen mit reduzierter thermischer Beanspruchung| Mäßig heiß bügeln| Keine chemische Reinigung,12.95,12.95
Tom Tailor,Longsleeve in Melangeoptik,Hellgrau meliert,140|152|164|176,Teenager Longsleeve von TOM TAILOR|Baumwoll-Viskose-Mix|Gerader Schnitt|Rundhalsausschnitt mit Kontrasteinsatz|Melangeoptik|Rückenlänge bei Größe 152: 67 cm|Ärmellänge bei Größe 152: 54 cm|Farbe Hellgrau meliert|Artikelnummer 9540292,"Hauptmaterial 1: 90% Baumwolle, 10% Viskose"," Normalwaschgang 40°| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Keine chemische Reinigung",17.95,12.95
Review for Teens,Bomber mit Ärmeltasche,Schwarz|Olivgrün|Marineblau,140|152|164|176,Teenager Bomber von REVIEW for Teens|Strapazierfähige Baumwollmischung|Gerippter Stehkragen|Reißverschluss|Seitliche Eingrifftaschen mit Knopfverschluss |Ärmeltasche mit Reißverschluss |Gerippte Bundabschlüsse|Leichtes Futter|Rückenlänge bei Größe 152: 58 cm |Schulterbreite bei Größe 152: 40 cm |Ärmellänge bei Größe 152: 59 cm |Farbe Marineblau|Artikelnummer 9588266,"Hauptmaterial 1: 53% Baumwolle, 43% Nylon|Futter 1: 100% Polyester"," Schonwaschgang 30°| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Keine chemische Reinigung",49.95,39.95
Tom Tailor,Steppjacke mit herausnehmbarer Kapuze,Anthrazit,140|152|164|176,"Teenager Steppjacke von TOM TAILOR|Wasserabweisendes Material|Wattiert|Weiter Stehkragen mit Webpelzfutter|Herausnehmbare Kapuze|Reißverschluss|Kontrastpaspeln|Zwei Reißverschlusstaschen|Storm Cuffs aus Fleece|Fleecefutter|Rückenlänge bei Größe 152: 50,5 cm|Schulterbreite bei Größe 152: 37 cm|Ärmellänge bei Größe 152: 58 cm|Farbe Anthrazit|Artikelnummer 9494635",Hauptmaterial 1: 100% Polyester|Futter 1: 100% Polyester|Ärmelfutter: 100% Polyester|Füllung: 100% Polyester," Normalwaschgang 30°| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Keine chemische Reinigung",79.95,59.95
Review for Teens,Sweatpants mit Zierknopfleiste,Schwarz,140|152|164|176,Teenager Sweatpants von REVIEW for Teens|Baumwollmischung|Schmal zulaufendes Bein|Elastischer Bund mit Tunnelzug|Zierknopfleiste|Zwei Eingrifftaschen|Zierleisten am Gesäß|Gerippte Kontrastabschlüsse|Effektgarn|Innenbeinlänge bei Größe 152: 60 cm|Farbe Schwarz|Artikelnummer 9545734,"Hauptmaterial 1: 95% Baumwolle, 5% Metall"," Schonwaschgang 30°| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Eingeschränkte chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt. Begrenzung der Feuchtigkeitszugabe und/oder der mechanischen Beanspruchung und/oder der Temperatur.",35.95,24.95
Ralph Lauren Childrenswear,Poloshirt aus Baumwoll-Piqué,Weiß|Schwarz|Hellgrau meliert,S|M|L|XL,Teenager Poloshirt von Ralph Lauren Childrenswear|Reine Baumwolle|Piqué |Umlegekragen |Kurze Knopfleiste|Logo-Stickerei auf Brusthöhe|Rückenlänge bei Größe 152: 56 cm |Farbe Weiß|Artikelnummer 9521134,Futter 1: 100% Baumwolle," Normalwaschgang 30°| Nur Sauerstoffbleiche zulässig / keine Chlorbleiche| Trocknen mit reduzierter thermischer Beanspruchung| Mäßig heiß bügeln| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",39.95,29.95
Review for Teens,Sweatjacke mit Kapuze,Marineblau meliert|Hellrot meliert|Mittelgrau meliert|Marineblau,140|152|164|176,"Teenager Sweatjacke von REVIEW for Teens|Baumwollmischung|Reguläre Passform|Regulierbare Kapuze|Reißverschluss|Zwei Eingrifftaschen|Rippenbündchen an Ärmeln und Saum|Meliert|Logo-Applikation|Rückenlänge bei Größe 152: 58 cm|Ärmellänge bei Größe 152: 59,5 cm|Farbe Marineblau meliert|Artikelnummer 9588286","Hauptmaterial 1: 60% Baumwolle, 40% Polyester"," Normalwaschgang 30°| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Keine chemische Reinigung",25.95,25.95
SANETTA,Boxershorts mit Karomuster,Blau,140|152|164|176,Teenager Boxershorts von Sanetta|Reine Baumwolle|Elastischer Bund|Geknöpfter Eingriff|Karomuster|Oeko-Tex® Standard 100|Farbe Blau|Artikelnummer 9522998,Hauptmaterial 1: 100% Baumwolle, Normalwaschgang 60°| Normalwaschgang 95°| Nicht bleichen| Trocknen mit reduzierter thermischer Beanspruchung| Mäßig heiß bügeln| Keine chemische Reinigung,12.95,12.95
Review for Teens,Jacke mit Teddyfutter und Webpelz ,Olivgrün,140|152|164|176,Teenager Jacke von REVIEW for Teens|Strapazierfähiges Material|Abnehmbare Kapuze und Webpelz |Stehkragen mit Druckknöpfen|Reißverschluss mit Drucknopfblende|Seitliche Eingrifftaschen mit Zierpatte |Tunnelzug auf Taillenhöhe|Teddyfutter|Rückenlänge bei Größe 152: 62 cm |Schulterbreite bei Größe 152: 39 cm |Ärmellänge bei Größe 152: 56 cm |Farbe Olivgrün|Artikelnummer 9485991,"Hauptmaterial 1: 55% Baumwolle, 34% Polyester, 11% Nylon|Futter 1: 100% Polyester|Wattierung: 100% Polyester"," Normalwaschgang 30°| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Keine chemische Reinigung",79.95,59.95
Review for Kids,T-Shirt mit Wende-Pailletten,Marineblau|Pink,104|116|128|140,Kinder T-Shirt von REVIEW for Kids|Reine Baumwolle|Gerader Schnitt|Rundhalsausschnitt|Motiv aus Wende-Pailletten|Rückenlänge bei Größe 116: 45 cm|Farbe Pink|Artikelnummer 9671311,Hauptmaterial 1: 100% Baumwolle," Schonwaschgang 30°| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Keine chemische Reinigung",17.95,17.95
Review for Teens,T-Shirt mit Pailletten-Besatz ,Altrosa|Bleu,140|152|164|176,"Teenager T-Shirt von REVIEW for Teens|Baumwoll-Modal-Mix|Gerader Schnitt |Washed Out Look |Rundhalsausschnitt mit doppeltem, offenem Abschluss |Kurze Raglanärmel mit doppeltem, offenem Abschluss |Pailletten-Besatz |Rückenlänge bei Größe 152: 56 cm |Farbe Bleu|Artikelnummer 9590431","Hauptmaterial 1: 50% Baumwolle, 50% Modal"," Schonwaschgang 30°| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Keine chemische Reinigung",15.95,15.95
Review for Kids,Kleid aus Mesh mit Pailletten-Besatz ,Dunkelblau|Pflaume,104|116|128|140,"Kinder Kleid von REVIEW for Kids|Leichtes Mesh |Taillierter Schnitt|Rundhalsausschnitt|Sehr kurze Ärmel |Pailletten-Besatz an Oberteil und Saum |Ausgestellter, doppellagiger Rockteil mit Raffungen|Leichtes, blickdichtes Unterkleid|Rückenlänge bei Größe 104: 52 cm|Farbe Dunkelblau|Artikelnummer 9560994",Hauptmaterial 1: 100% Nylon|Futter 1: 100% Polyester," Schonwaschgang 30°| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Keine chemische Reinigung",39.95,29.95
Review for Teens,Shirt mit Ikat-Flockprint,Beige meliert|Bleu meliert,140|152|164|176,Teenager Shirt von REVIEW for Teens|Weiches Material mit Leinen-Anteil|Reguläre Passform|Slub Jersey|Rundhalsausschnitt|Zierstreifen an den Schultern|Ikat-Flockprint|Meliert|Rückenlänge bei Größe 152: 59 cm|Farbe Bleu meliert|Artikelnummer 9590447,"Hauptmaterial 1: 80% Polyester, 20% Leinen", Normalwaschgang 40°| Nicht bleichen| Trocknen mit reduzierter thermischer Beanspruchung| Mäßig heiß bügeln| Keine chemische Reinigung,15.95,15.95
SANETTA,Slip mit Blumenmuster und Zierborte,Türkis,140|152|164|176,Teenagerslip von Sanetta|Baumwoll-Elasthan-Mix|Blumenmuster|Elastischer Bund mit Zierborte|Kleine Schleifen-Applikation|Farbe Türkis|Artikelnummer 9432192,"Hauptmaterial 1: 95% Baumwolle, 5% Elasthan", Normalwaschgang 60°| Nicht bleichen| Trocknen mit reduzierter thermischer Beanspruchung| Mäßig heiß bügeln| Keine chemische Reinigung,13.95,13.95
Review for Teens,Kleid aus Mesh mit Pailletten-Besatz,Dunkelblau|Pflaume,140|152|164|176,"Teenager Kleid von REVIEW for Teens|Leichtes Mesh |Taillierter Schnitt|Rundhalsausschnitt|Sehr kurze Ärmel |Pailletten-Besatz am Oberteil |Doppellagiger, ausgestellter Rockteil mit Raffungen |Leichtes, blickdichtes Unterkleid |Rückenlänge bei Größe 140: 70 cm|Farbe Dunkelblau|Artikelnummer 9560881",Hauptmaterial 1: 100% Nylon|Futter 1: 100% Polyester," Schonwaschgang 30°| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Keine chemische Reinigung",45.95,34.95
Cars,Parka mit leichter Wattierung,Olivgrün,140|10|152|12|164|14|176|16,Teenager Parka von Cars|Strapazierfähiges Material |Taillierter Schnitt|Abnehmbare Kapuze mit abnehmbarem Webpelz|Schmaler Stehkragen |Lange Ärmel mit Storm Cuffs|Reißverschluss mit Druckknopfblende |Pattentaschen mit Druckknopfverschluss|Eingrifftaschen mit Druckknopfverschluss im Brustbereich|Leichte Wattierung|Rückenlänge bei Größe 10: 70 cm|Schulterbreite bei Größe 10: 32 cm|Ärmellänge bei Größe 10: 52 cm|Farbe Olivgrün|Artikelnummer 9487493,Hauptmaterial 1: 100% Nylon|Futter 1: 100% Polyester|Wattierung: 100% Polyester," Normalwaschgang 30°| Nicht bleichen| Kein Trockner| Nicht bügeln| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",79.95,39.95
Review for Teens,Bolero aus Baumwollmischung,Dunkelblau|Pflaume,140|152|164|176,Teenager Bolero von REVIEW for Teens|Baumwollmischung|Gerader Schnitt|Rundhalsausschnitt|Lange Ärmel|Knopfverschluss|Gerippte Abschlüsse|Rückenlänge bei Größe 152: 25 cm|Ärmellänge bei Größe 152: 56 cm|Farbe Dunkelblau|Artikelnummer 9560902,"Hauptmaterial 1: 80% Baumwolle, 20% Nylon"," Normalwaschgang 40°| Nicht bleichen| Trocknen mit reduzierter thermischer Beanspruchung| Mäßig heiß bügeln| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",19.95,14.95
Cars,Bomber mit Camouflage-Muster - wattiert ,Olivgrün,140|10|152|12|164|14|176|16,Teenager Bomber von Cars |Strapazierfähiges Material|Modell Durham|Gerippter Stehkragen|Reißverschluss|Seitliche Leistentaschen mit Druckknopfverschluss |Innentasche mit Reißverschluss |Ärmeltasche mit Reißverschluss|Gerippte Bundabschlüsse|Camouflage-Muster & dekorative Patches |Steppfutter und Wattierung |Rückenlänge bei Größe 10: 57 cm |Schulterbreite bei Größe 10: 37 cm |Ärmellänge bei Größe 10: 52 cm |Farbe Olivgrün|Artikelnummer 9642696,Hauptmaterial 1: 100% Polyester, Normalwaschgang 30°| Nicht waschen| Nicht bleichen| Kein Trockner| Keine chemische Reinigung,49.95,49.95
Review for Teens,Low Crotch Sweatpants mit Taschen,Mittelgrau meliert|Marineblau,140|152|164|176,"Teenager Sweatpants von REVIEW for Teens|Baumwollmischung|Low Crotch|Elastischer Bund mit Tunnelzug|Seitliche Eingrifftaschen|Teilungsnähte|Beinabschluss mit Rippenbündchen|Eine Leistentasche am Gesäß|Innenbeinlänge bei Größe 152: 64,5 cm|Farbe Marineblau|Artikelnummer 9588322","Hauptmaterial 1: 60% Baumwolle, 40% Polyester"," Normalwaschgang 30°| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Keine chemische Reinigung",19.95,14.95
