Brandname,Productname,Colors,Sizes,Description,Materials,Maintenance,RegularPrice,CurrentPrice
Fred Perry,Sneaker aus Jersey,Beige meliert,"41|7|42|8|43|9|44|9,5|44,5|10|46|11",Herren Sneaker von Fred Perry|Modell Kingston Jersey|Jersey|Abgerundete Spitze|Schnürverschluss|Sohle aus Gummi|Logo-Stickerei|Kontrastbesatz an der Ferse|Sohlenhöhe: 2 cm|Farbe Beige meliert|Artikelnummer 9595767,Hauptmaterial 1: 100% Textil|Futter 1: 100% Textil|Sohle: 100% Gummi, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,79.95,79.95
Hilfiger Denim,Lederboots mit Schnürverschluss,Schwarz|Mittelbraun,41|42|43|44|45|46,Herren Lederboots von Hilfiger Denim|Echtes Leder|Abgesetzte Vorderkappe und Ferse|Schnürverschluss|Überknöchelhoher Schaft|Innensohle aus echtem Leder|Profilsohle aus Gummi|Sohlenhöhe: 3 cm|Farbe Mittelbraun|Artikelnummer 9513710,Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Gummi,,159.95,159.95
Tommy Hilfiger,Sneaker aus echtem Veloursleder,Taupe|Marineblau,41|42|43|44|45|46,Herren Sneaker von Tommy Hilfiger|Echtes Veloursleder|Schnürverschluss|Vorne spitz zulaufend|Elastischer Kontrasteinsatz mit Logo-Applikation|Profilsohle aus Gummi|Sohlenhöhe: 2 cm|Farbe Marineblau|Artikelnummer 9553498,Hauptmaterial 1: 100% Veloursleder|Futter 1: 100% Polyester,,119.95,119.95
Marc O'Polo,Chelsea Boots aus echtem Veloursleder,Dunkelbraun|Marineblau,41|42|43|44|45|46,Herren Chelsea Boots von Marc O'Polo|Echtes Veloursleder|Überknöchelhoher Schaft|Lyralochung|Elastische Einsätze|Innensohle aus echtem Leder|Profilsohle aus Gummi|Sohlenhöhe: 3 cm|Farbe Dunkelbraun|Artikelnummer 9520037,Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Einsatz: 100% Textil|Sohle: 100% Gummi,,149.95,109.95
adidas Originals,Sneaker aus strukturiertem Textil,Beige,42|8|43|9|44 2/3|10|46|11|47 1/3|12|41 1/3|7/|42 2/3|8/|44|9/|45 1/3|10/|46 2/3|11/,"Herren Sneaker von adidas Originals|Modell Tubular Shadow|Strukturiertes, meliertes Textil|Schnürverschluss|Textilfutter|Breite Gummisohle|Sohlenhöhe: 3,5 cm|Farbe Beige|Artikelnummer 9622599",Hauptmaterial 1: 100% Textil|Futter 1: 100% Textil|Sohle: 100% Gummi,,99.95,99.95
Marc O'Polo,Chelsea Boots aus echtem Veloursleder,Dunkelbraun|Marineblau,41|42|43|44|45|46,Herren Chelsea Boots von Marc O'Polo|Echtes Veloursleder|Überknöchelhoher Schaft|Lyralochung|Elastische Einsätze|Innensohle aus echtem Leder|Profilsohle aus Gummi|Sohlenhöhe: 3 cm|Farbe Marineblau|Artikelnummer 9520038,Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Einsatz: 100% Textil|Sohle: 100% Gummi,,149.95,109.95
adidas Originals,Sneaker aus Leder mit Logo-Streifen,Weiß,"41 1/3|7,5|42|8|42 2/3|8,5|43|9|44|9,5|44 2/3|10|45 1/3|10,5|46|11|46 2/3|11,5|47 1/3|12","Herren Sneaker von adidas Originals|Modell Gazelle|Echtes Leder|Abgerundete Spitze|Schnürverschluss|Strukturierte Logo-Streifen|Modellname in Metallicoptik|Profilsohle aus Gummi|Sohlenhöhe: 2,5 cm|Farbe Weiß|Artikelnummer 9633751",Hauptmaterial 1: 100% Leder|Hauptmaterial 2: 100% Synthetik|Sohle: 100% Gummi,,99.95,99.95
Timberland,Bootsschuhe aus echtem Glattleder,Mittelbraun,"41|7,5|41,5|8|42|8,5|43|9|43,5|9,5|44|10|44,5|10,5|45|11|45,5|11,5|46|12",Herren Bootsschuhe von Timberland|Echtes Glattleder|Umlaufende Schnürung|Abgerundete Spitze mit Mokassinnaht|Messerschnitt-Sohle aus Gummi|Futter und Innensohle aus echtem Leder|Sohlenhöhe: 3 cm|Farbe Mittelbraun|Artikelnummer 9491201,Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Gummi,,169.95,169.95
adidas Originals,Sneaker aus Mesh,Schwarz,42|8|43|9|44 2/3|10|46|11|47 1/3|12|41 1/3|7/|42 2/3|8/|44|9/|45 1/3|10/|46 2/3|11/,"Herren Sneaker von adidas Originals|Modell Equipment Support A|Mesh|Gummierter Besatz|Seitliche Riemen|Schnürverschluss|Textilfutter|Gummisohle|Sohlenhöhe: 2,5 cm|Farbe Schwarz|Artikelnummer 9569122",Hauptmaterial 1: 100% Textil|Hauptmaterial 2: 100% Leder|Futter 1: 100% Textil|Sohle: 100% Gummi,,139.95,139.95
Polo Ralph Lauren,Sneaker aus Canvas,Anthrazit,40|7|41|8|42|9|43|10|44|11|45|12|46|13,"Herren Sneaker von Polo Ralph Lauren|Canvas|Modell Hanford-NE|Zierstreifen in Lederoptik mit Logo-Stickerei|Schnürverschluss|Gummisohle|Sohlenhöhe: 2,5 cm|Farbe Anthrazit|Artikelnummer 9486117",Hauptmaterial 1: 100% Textil|Futter 1: 100% Textil|Besatz 1: 100% Polyurethan|Sohle: 100% Gummi,,79.95,79.95
Boss Green,Sneaker mit Velourslederbesatz,Marineblau,40|41|42|43|44|45|46,Herren Sneaker von BOSS Green|Modell Akeen|Strapazierfähiges Material mit Velourslederbesatz|Gummisohle|Abgerundete Spitze|Schnürverschluss|Sohlenhöhe: 2 cm|Farbe Marineblau|Artikelnummer 9491395,Hauptmaterial 1: 100% Textil|Hauptmaterial 2: 100% Leder|Hauptmaterial 3: 100% Synthetik|Futter 1: 100% Textil|Futter 2: 100% Synthetik|Sohle: 100% Gummi,,139.95,139.95
H By Hudson,Schnürschuhe aus echtem Leder,Mittelbraun,40|41|42|43|44|45|46,Herren Schnürschuhe von H by Hudson|Modell Houghton 2|Glattleder|Gummisohle|Abgerundete Spitze|Knöchelhoher Schaft|Schnürverschluss|Sohlenhöhe: 2 cm|Farbe Mittelbraun|Artikelnummer 9564372,Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Futter 2: 100% Textil|Sohle: 100% Gummi,,129.95,99.95
Polo Ralph Lauren,Sneaker aus echtem Veloursleder,Mittelgrau|Cognac ,40|7|41|8|42|9|43|10|44|11|45|12|46|13,"Herren Sneaker von Polo Ralph Lauren|Modell Harvey|Echtes Veloursleder|Logo-Prägung|Kontrastbesatz mit Logo an der Ferse|Schnürverschluss|Gummisohle mit Logo-Streifen|Sohlenhöhe: 2,5 cm|Farbe Mittelgrau|Artikelnummer 9486115",Hauptmaterial 1: 100% Leder|Futter 1: 100% Textil|Besatz 1: 100% Polyurethan|Sohle: 100% Gummi,,99.95,99.95
H By Hudson,Lederschuhe mit Schnürverschluss,Schwarz,40|41|42|43|44|45|46,"Herren Lederschuhe von H by Hudson|Echtes Leder|Knöchelhoher Schnitt|Schnürverschluss|Innensohle aus echtem Leder|Gummisohle mit Einsatz aus echtem Leder|Sohlenhöhe: 2,5 cm|Farbe Schwarz|Artikelnummer 9564377","Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 80% Gummi, 20% Leder",,209.0,159.95
Polo Ralph Lauren,Sneaker mit Lederbesatz,Dunkelblau|Mittelgrau,40|7|41|8|42|9|43|10|44|11|45|12|46|13,"Herren Sneaker von Polo Ralph Lauren|Modell Vaughn-Ne|Textil mit Lederbesatz|Gummisohle|Abgerundete Spitze|Schnürverschluss|Logo-Applikationen|Sohlenhöhe: 2,5 cm|Farbe Mittelgrau|Artikelnummer 9486113","Hauptmaterial 1: 99% Textil, 1% Leder|Futter 1: 78% Canvas, 22% Polyurethan|Sohle: 100% Gummi",,99.95,74.95
H By Hudson,Lederboots aus echtem Leder,Mittelbraun,40|41|42|43|44|45|46,"Herren Lederboots von H by Hudson|Echtes Leder|Überknöchelhoher Schaft|Schnürverschluss|Abgesetzte Vorderkappe|Abgerundete Spitze|Innensohle aus echtem Leder|Doppelte Sohle aus Gummi|Made in Europe|Sohlenhöhe: 2,5 cm|Farbe Mittelbraun|Artikelnummer 9564374",Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Gummi, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,169.95,169.95
Boss Green,Sneaker mit Besatz aus echtem Leder,Graphit,40|41|42|43|44|45|46,"Herren Sneaker von BOSS Green|Modell Spacit|Material-Mix mit Besatz aus echtem Leder|Schnürverschluss|Abgerundete Spitze|Logo-Details|Gummisohle|Sohlenhöhe: 2,5 cm|Farbe Graphit|Artikelnummer 9491389",Hauptmaterial 1: 100% Leder|Hauptmaterial 2: 100% Textil|Hauptmaterial 3: 100% Synthetik|Futter 1: 100% Synthetik|Futter 2: 100% Textil|Sohle: 100% Gummi, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,139.95,139.95
Pantofola dOro,Sneaker aus Leder mit Logo-Stickereien,Mittelbraun,40|41|42|43|44|45|46,"Herren Sneaker von Pantofola d'Oro|Modell Imola Jeans Uomo Mid|Echtes Leder|Niedriger Schaft|Schnürverschluss|Abgerundete Spitze|Einsatz mit Effektgarn am Schaft|Nietenbesatz in Sternform|Profilsohle aus Gummi|Logo-Stickereien|Sohlenhöhe: 2,5 cm|Farbe Mittelbraun|Artikelnummer 9598835",Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Besatz 1: 100% Textil|Sohle: 100% Gummi, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,139.95,99.95
Boss Green,Sneaker mit Logo-Details,Schwarz,40|41|42|43|44|45|46,Herren Sneaker von BOSS Green|Modell Space|Veloursleder und Textil|Dezentes Camouflage-Muster|Schnürverschluss|Logo-Details|Kontrastsohle|Sohlenhöhe: 1 cm|Farbe Schwarz|Artikelnummer 9491391,"Hauptmaterial 1: 100% Leder, 100% Textil|Hauptmaterial 3: 100% Andere Fasern|Futter 1: 100% Textil|Sohle: 100% Gummi",,139.95,139.95
Pantofola dOro,Sneaker aus Glattleder mit Kontrastbesatz,Schwarz,40|41|42|43|44|45|46,Herren Sneaker von Pantofola d'Oro|Modell Vasto Uomo Low|Echtes Leder|Schnürverschluss|Niedriger Schaft|Kontrastbesatz|Gummisohle|Kleine Sternen-Stickereien|Logo-Prints in Gold-Optik|Sohlenhöhe: 2 cm|Farbe Schwarz|Artikelnummer 9598842,Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Gummi, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,109.95,109.95
Boss Green,Sneaker aus Velours- und Glattleder,Schwarz,40|41|42|43|44|45|46,Herren Sneaker von BOSS Green|Modell Space Select|Echtes Velours- und Glattleder|Abgerundete Spitze|Schnürverschluss|Perforierte Details|Logo-Applikationen|Profilsohle aus Gummi|Sohlenhöhe: 1 cm|Farbe Schwarz|Artikelnummer 9581851,Hauptmaterial 1: 100% Veloursleder|Hauptmaterial 2: 100% Leder|Sohle: 100% Gummi,,169.95,169.95
adidas Originals,Sneaker aus Mesh,Schwarz,42|8|43|9|44 2/3|10|46|11|42 2/3|8/|44|9/|45 1/3|10/,Herren Sneaker von adidas Originals |Modell X_PLR|Mesh|Seitlicher Kontrastbesatz mit Logo-Streifen|Speed-Lacing System mit Gummistopper|Gummisohle|Sohlenhöhe: 3 cm|Farbe Schwarz|Artikelnummer 9622595,Hauptmaterial 1: 100% Textil|Futter 1: 100% Textil|Besatz 1: 100% Gummi|Sohle: 100% Gummi,,89.95,89.95
H By Hudson,Chelsea Boots aus echtem Veloursleder,Taupe,40|41|42|43|44|45|46,Herren Chelsea Boots von H by Hudson|Echtes Veloursleder|Zwei seitliche Reißverschlüsse|Elastische Einsätze|Überknöchelhoher Schaft|Gummisohle mit Einsätzen aus echtem Leder|Sohlenhöhe: 2 cm|Farbe Taupe|Artikelnummer 9564379,"Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 50% Leder, 50% Gummi",,209.0,159.95
Timberland,Lederboots mit Schnürverschluss - wasserdicht,Olivgrün,"40|7|41|7,5|41,5|8|42|8,5|43|9|43,5|9,5|44|10|44,5|10,5|45|11|45,5|11,5|46|12",Herren Lederboots von Timberland|Echtes Veloursleder|Wasserdicht|Logo-Prägung|Überknöchelhoher Schaft mit gepolstertem Einsatz|Schnürverschluss|Futter und Innensohle aus echtem Leder|Profilsohle aus Gummi|Sohlenhöhe: 3 cm|Farbe Olivgrün|Artikelnummer 9491191,Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Gummi,,209.0,209.0
Superdry,Lederboots mit weichem Futter,Cognac ,41|42|43|44,"Herren Lederboots von Superdry|Modell Blizzard Work Boot|Leder|Leichte Narbung|Weiches Futter|Profilsohle|Abgerundete Spitze|Überknöchelhoher Schaft mit Kontrastschlaufe|Schnürverschluss|Logo-Stickerei am Schaft |Ziernähte|Sohlenhöhe: 3,5 cm|Schafthöhe: 16 cm|Schaftweite: 28 cm|Farbe Cognac |Artikelnummer 9299375",Hauptmaterial 1: 100% Leder|Futter 1: 100% Textil|Sohle: 100% Gummi,,129.95,79.95
Timberland,Lederboots mit Profilsohle - wasserdicht,Mittelbraun,"40|7|41|7,5|41,5|8|42|8,5|43|9|43,5|9,5|44|10|44,5|10,5|45|11|45,5|11,5|46|12",Herren Lederboots von Timberland|Echtes Veloursleder|Wasserdicht|Logo-Prägung|Überknöchelhoher Schaft|Schnürverschluss|Profilsohle aus Gummi|Innensohle aus echtem Leder|Sohlenhöhe: 3 cm|Farbe Mittelbraun|Artikelnummer 9491194,Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Gummi,,209.0,159.95
Lloyd,Budapester aus echtem Glattleder,Cognac ,"41|7,5|42|8|42,5|8,5|43|9|44|9,5|44,5|10|45|10,5|46|11",Herren Budapester von Lloyd|Modell Larry|Echtes Glattleder|Vintage Look|Flügelkappe|Lyralochung|Schnürverschluss|Innensohle aus echtem Leder|Gummisohle|Sohlenhöhe: 2 cm|Farbe Cognac |Artikelnummer 9540118,Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Gummi,,149.95,149.95
adidas Originals,Adiletten mit Logo-Streifen,Schwarz,40 2/3|7|42|8|43|9|44 2/3|10|46|11,Herren Adiletten von Adidas Originals|Modell Adilette|Strapazierfähiges Material|Querriemen mit Logo-Streifen |Ergonomisches Fußbett |Sohlenhöhe: 2 cm|Farbe Schwarz|Artikelnummer 9424361,,,29.95,29.95
Lloyd,Brogues aus Veloursleder,Dunkelbraun,"41|7,5|42|8|42,5|8,5|43|9|44|9,5|44,5|10|45|10,5|46|11","Herren Brogues von Lloyd|Modell Giles|Echtes Veloursleder|Gummisohle|Abgerundete Spitze|Schnürverschluss|Flügelkappe mit Lyralochung|Made in Germany|Sohlenhöhe: 2,5 cm|Farbe Dunkelbraun|Artikelnummer 9540122",Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Futter 2: 100% Synthetik|Sohle: 100% Gummi,,139.95,99.95
adidas Originals,Sneaker mit Besatz in Kontrastfarbe,Schwarz,42|8|43|9|44 2/3|10|46|11|47 1/3|12|41 1/3|7/|42 2/3|8/|44|9/|45 1/3|10/|46 2/3|11/,"Herren Sneaker von adidas Originals|Modell ZX 750|Lederoptik|Logo-Streifen und Besatz in Kontrastfarbe|Schnürverschluss|Profilsohle aus Gummi|Sohlenhöhe: 2,5 cm|Farbe Schwarz|Artikelnummer 9569127",Hauptmaterial 1: 100% Synthetik|Futter 1: 100% Textil|Sohle: 100% Gummi,,99.95,99.95
Lloyd,Derby mit Lochverzierung,Schwarz,"41|7,5|42|8|42,5|8,5|43|9|44|9,5|44,5|10|45|10,5|46|11","Herrenderby von Lloyd|Modell Dave|Leder|Feine Narbung|Gummisohle|Eckige Spitze|Offene Schnürung|Derbybogen mit Lochverzierung|Sohlenhöhe: 2,5 cm|Angabe in UK-Größe|Farbe Schwarz|Artikelnummer 9436518",Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Futter 2: 100% Textil|Sohle: 100% Gummi,,99.95,99.95
G-Star Raw,Sneaker mit Textilbesatz,Weiß,42|43|44|45|46,Herren Sneaker von G-Star RAW|Modell Thec Mono|Strapazierfähiges Material|Textilbesatz|Abgerundete Spitze |Schnürverschluss|Profilsohle aus Gummi|Sohlenhöhe: 2 cm|Farbe Weiß|Artikelnummer 9499688,"Hauptmaterial 1: 50% Textil, 50% Synthetik|Sohle: 100% Synthetik",,99.95,69.95
Tommy Hilfiger,Sneaker aus Canvas mit Lederdetails,Hellgrau,41|42|43|44|45,"Herrensneaker von Tommy Hilfiger|Robustes Canvas|Lederdetails|Schnürverschluss|Seitliche Logo-Prägung|Kleine Logo-Stickerei|Kontrastsohle|Sohlenhöhe: 1,5 cm|Farbe Hellgrau|Artikelnummer 9418869",Hauptmaterial 1: 100% Baumwolle|Hauptmaterial 2: 100% Leder|Futter 1: 100% Baumwolle|Sohle: 100% Gummi,,84.95,84.95
Selected Homme,Desert Boots aus Veloursleder,Camel|Marineblau,41|42|43|44|45,Herren Desert Boots von SELECTED HOMME|Modell Shhroyce New Light|Echtes Veloursleder|Abgerundete Spitze|Schnürverschluss|Zweifarbige Schnürsenkel|Gummisohle|Sohlenhöhe: 2 cm |Farbe Camel|Artikelnummer 9624679,Hauptmaterial 1: 100% Veloursleder|Sohle: 100% Gummi,,59.95,47.95
adidas Originals,Sneaker mit Lederbesatz,Schwarz,42|8|43|9|44 2/3|10|46|11|47 1/3|12|41 1/3|7/|42 2/3|8/|44|9/|45 1/3|10/|46 2/3|11/,Herren Sneaker von Adidas Originals|Modell Tubular X Primeknit|Textil mit Lederbesatz|Gummisohle|Abgerundete Spitze|Überknöchelhoher Schaft|Schnürverschluss|Sohlenhöhe: 4 cm|Farbe Schwarz|Artikelnummer 9528698,Hauptmaterial 1: 100% Textil|Hauptmaterial 2: 100% Leder|Futter 1: 100% Synthetik|Futter 2: 100% Textil|Sohle: 100% Gummi,,129.95,129.95
Tommy Hilfiger,Lederboots mit Kontrasteinsatz aus Canvas,Dunkelbraun|Schwarz,41|42|43|44|45,Herren Lederboots von Tommy Hilfiger|Echtes Leder|Kontrasteinsatz aus Canvas|Überknöchelhoher Schaft|Schnürverschluss|Seitlicher Reißverschluss|Innensohle aus echtem Leder|Profilsohle aus Gummi|Sohlenhöhe: 3 cm|Farbe Dunkelbraun|Artikelnummer 9534545,"Hauptmaterial 1: 80% Leder, 20% Textil|Futter 1: 100% Textil|Futter 2: 100% Leder|Sohle: 100% Gummi",,169.95,129.95
adidas Originals,Sneaker 'Equipment Support ADV' aus Textil,Weiß,42|8|43|9|44 2/3|10|46|11|47 1/3|12|41 1/3|7/|42 2/3|8/|44|9/|45 1/3|10/|46 2/3|11/,"Herren Sneaker von adidas Originals|Modell Equipment Support ADV|Textil in Strickoptik und Synthetik|Abgerundete Spitze|Schnürverschluss|TPU-Elemente an den Seiten und der Ferse|Ortholite®-Fußbett|Dreifarbiges Design|Profilsohle aus Gummi|Sohlenhöhe: 2,5 cm|Farbe Weiß|Artikelnummer 9622604",Hauptmaterial 1: 100% Textil|Hauptmaterial 2: 100% Synthetik|Sohle: 100% Gummi,,129.95,129.95
Tommy Hilfiger,Lederboots mit Kontrasteinsatz aus Canvas,Dunkelbraun|Schwarz,41|42|43|44|45,Herren Lederboots von Tommy Hilfiger|Echtes Leder|Kontrasteinsatz aus Canvas|Überknöchelhoher Schaft|Schnürverschluss|Seitlicher Reißverschluss|Innensohle aus echtem Leder|Profilsohle aus Gummi|Sohlenhöhe: 3 cm|Farbe Schwarz|Artikelnummer 9534546,"Hauptmaterial 1: 80% Leder, 20% Textil|Futter 1: 100% Textil|Futter 2: 100% Leder|Sohle: 100% Gummi",,169.95,169.95
Polo Ralph Lauren,Chelsea Boots aus echtem Leder,Mittelbraun,41|8|42|9|43|10|44|11|45|12|46|13,"Herren Chelsea Boots von Polo Ralph Lauren|Modell Dillian II|Echtes Leder|Abgerundete Spitze|Überknöchelhoher Schaft|Elastische Einsätze|Flache Ledersohle mit Einsätzen aus Gummi|Sohlenhöhe: 2,5 cm|Farbe Mittelbraun|Artikelnummer 9486107","Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Einsatz: 100% Textil|Sohle: 61% Leder, 39% Gummi",,259.0,259.0
s.Oliver RED LABEL,Lederboots mit Teddyfutter- ganarbt,Cognac ,41|42|43|44|45|46,Herren Lederboots von s.Oliver |Echtes Leder |Narbung|Rahmennaht|Schnürverschluss|Teddyfutter |Profilsohle aus Gummi|Sohlenhöhe: 3 cm |Farbe Cognac |Artikelnummer 9540458,Hauptmaterial 1: 100% Leder|Futter 1: 100% Textil|Sohle: 100% Gummi,,109.95,109.95
Pepe Jeans,Lederboots mit seitlichem Reißverschluss,Schwarz|Dunkelbraun,41|42|43|44|45|46,Herren Lederboots von Pepe Jeans|Modell Melting Buckle|Robustes Glattleder|Überknöchelhoher Schaft|Schnürverschluss|Seitlicher Reißverschluss|Lasche am Schaft|Abgerundete Spitze|Gerade Vorderkappe|Niedriger Absatz|Profilsohle|Sohlenhöhe: 1 cm|Absatzhöhe: 3 cm|Farbe Schwarz|Artikelnummer 9563238,Hauptmaterial 1: 100% Leder|Futter 1: 100% Textil|Futter 2: 100% Leder|Sohle: 100% Synthetik, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,169.95,129.95
Converse,Chucks mit überknöchelhohem Schaft,Bottle,"41,5|8|42|8,5|42,5|9|43|9,5|44|10|44,5|10,5",Herren Chucks von Converse|Strukturiertes Material|Gummikappe|Schnürsenkel|Überknöchelhoher Schaft|Logo-Print|Sohlenhöhe: 3 cm |Herstellergröße: US|Farbe Bottle|Artikelnummer 9004510,Hauptmaterial 1: 100% Textil|Futter 1: 100% Textil|Sohle: 100% Andere Fasern,,69.95,69.95
Polo Ralph Lauren,Slip-On Sneaker mit floralem Print,Grün,41|8|42|9|43|10|44|11|45|12|46|13,"Herren Slip-On Sneaker von Polo Ralph Lauren|Modell Mytton-NE|Canvas |Kontrastsohle aus Gummi|Abgerundete Spitze|Elastische Einsätze|Floraler Print|Logo-Details|Sohlenhöhe: 2,5 cm |Farbe Grün|Artikelnummer 9427856",Hauptmaterial 1: 100% Canvas|Futter 1: 100% Textil|Sohle: 100% Gummi,,89.95,52.95
Marc O'Polo,Schnürschuhe aus echtem Leder,Dunkelbraun,41|42|43|44|45|46,Herren Schnürschuhe von Marc O'Polo|Echtes Leder|Schnürverschluss|Abgerundete Spitze|Vorderkappe|Rahmennähte|Gummisohle|Logo-Prägung|Sohlenhöhe: 3 cm|Farbe Dunkelbraun|Artikelnummer 9520039,"Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder, 100% Textil|Sohle: 100% Gummi", Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,149.95,99.95
Napapijri,Lederboots mit Schnürverschluss,Cognac ,41|42|43|44|45|46,"Herren Lederboots von Napapijri|Modell Tygve|Echtes Leder|Überknöchelhoher Schaft|Schnürverschluss|Ziernähte|Weiches Futter|Gummisohle|Sohlenhöhe: 2,5 cm|Farbe Cognac |Artikelnummer 9529286",Hauptmaterial 1: 100% Leder|Futter 1: 100% Textil|Futter 2: 100% Leder|Sohle: 100% Gummi,,169.95,129.95
Fred Perry,Sneaker aus Canvas mit Logo-Stickerei ,Weiß,41|42|43|44|45|46,"Herren Sneaker von Fred Perry|Canvas |Abgerundete Spitze|Schnürverschluss|Kontraststreifen|Logo-Stickerei |Gummisohle |Sohlenhöhe: 1,5 cm|Farbe Weiß|Artikelnummer 9405578",Hauptmaterial 1: 100% Textil|Futter 1: 100% Textil|Sohle: 100% Gummi,,74.95,74.95
Napapijri,Chelsea Boots aus echtem Veloursleder,Dunkelbraun,41|42|43|44|45|46,"Herren Chelsea Boots von Napapijri|Modell Trygve|Echtes Veloursleder|Überknöchelhoher Schaft|Elastische Einsätze|Logo-Print an der Ferse|Gummisohle|Sohlenhöhe: 2,5 cm|Farbe Dunkelbraun|Artikelnummer 9529282",Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Gummi,,149.95,79.95
Polo Ralph Lauren,Sneaker aus echtem Leder,Dunkelblau,41|8|42|9|43|10|44|11|45|12|46|13,"Herren Sneaker von Polo Ralph Lauren|Modell Hugh|Echtes Leder|Ziernähte|Logo-Stickerei|Schnürverschluss|Gummisohle|Sohlenhöhe: 2,5 cm|Farbe Dunkelblau|Artikelnummer 9486119",Hauptmaterial 1: 100% Leder|Futter 1: 100% Textil|Sohle: 100% Gummi,,99.95,99.95
Vagabond,Chelsea Boots aus echtem Glattleder,Schwarz,41|42|43|44|45|46,"Herren Chelsea Boots von Vagabond|Echtes Glattleder|Überknöchelhoher Schaft|Elastische Einsätze|Innensohle aus echtem Leder|Gummisohle|Sohlenhöhe: 2,5 cm|Farbe Schwarz|Artikelnummer 9533450","Hauptmaterial 1: 100% Leder|Futter 1: 50% Leder, 50% Textil|Sohle: 100% Gummi",,139.95,139.95
Marc O'Polo,Lederboots im Vintage Look ,Cognac ,41|42|43|44|45|46,"Herren Lederboots von Marc O'Polo|Veloursleder & Glattleder|Überknöchelhoher Schaft |Schnürverschluss |Kreppsohle |Sohlenhöhe: 2,5 cm |Farbe Cognac |Artikelnummer 9520040",Hauptmaterial 1: 100% Leder|Sohle: 100% Gummi,,169.95,129.95
Hilfiger Denim,Lederboots mit Kontrastsohle ,Mittelbraun,41|42|43|44|45|46,"Herren Lederboots von Hilfiger Denim|Robustes Leder|Überknöchelhoher Schaft|Schnürverschluss|Abgerundete Spitze|Lasche am Schaft|Kontrastsohle aus Gummi|Logo-Applikation an der Ferse|Sohlenhöhe: 3,5 cm|Farbe Mittelbraun|Artikelnummer 9513713",Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Futter 2: 100% Textil|Sohle: 100% Gummi, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,129.95,99.95
Vagabond,Chelsea Boots aus Veloursleder,Dunkelblau,41|42|43|44|45|46,Herren Chelsea Boots von Vagabond|Modell Noel|Veloursleder|Überknöchelhoher Schaft|Elastische Kontrasteinsätze|Abgerundete Spitze|Vorderkappe|Sohle aus Gummi|Niedriger Absatz|Sohlenhöhe: 1 cm|Absatzhöhe: 3 cm|Farbe Dunkelblau|Artikelnummer 9533452,Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Futter 2: 100% Textil|Sohle: 100% Gummi,,139.95,99.95
Fred Perry,Desert Boots aus echtem Veloursleder,Dunkelblau,"41|7|42|8|43|9|44|9,5|44,5|10|46|11","Herren Desert Boots von Fred Perry|Echtes Veloursleder|Knöchelhoher Schaft|Schnürverschluss|Logo-Stickerei|Gummisohle|Sohlenhöhe: 1,5 cm|Farbe Dunkelblau|Artikelnummer 9509816",Hauptmaterial 1: 100% Leder|Futter 1: 100% Textil|Sohle: 100% Gummi,,94.95,59.95
