Brandname,Productname,Colors,Sizes,Description,Materials,Maintenance,RegularPrice,CurrentPrice
adidas Originals,Sneakersocken im 3er-Pack,Weiß,39/42|43/46,Damen Sneakersocken von adidas Originals|Baumwollmischung mit Stretch-Anteil|Fein gerippte Textur|Schmale Bündchen|Eingewebtes Logo|Verstärkte Ferse und Spitze|3er-Pack|Farbe Weiß|Artikelnummer 9569142,"Hauptmaterial 1: 73% Baumwolle, 22% Polyester, 3% Polyamid, 2% Elasthan",,9.95,9.95
Christian Berg Men,Strümpfe im 2er-Pack ,Schwarz|Bottle|Marineblau,39/42|43/46,Herren Strümpfe von Christian Berg Men |Baumwollmischung mit Stretch-Anteil|Gerippte Komfortbündchen |Ein Paar mit eingearbeitetem Wintermotiv|2er-Pack |Farbe Marineblau|Artikelnummer 9541257,"Hauptmaterial 1: 80% Baumwolle, 17% Polyamid, 3% Elasthan"," Schonwaschgang 40°| Nicht bleichen| Kein Trockner| Nicht bügeln| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",6.95,4.95
Boss,Krawatte aus Seide mit Riffelstruktur,Ecru,OS|1SIZE,Herren Krawatte von BOSS|Reine Seide|Schmale Form|Feine Riffelstruktur|Made in Italy|Breite: 6 cm|Farbe Ecru|Artikelnummer 9559379,"Hauptmaterial 1: 100% Seide|Futter 1: 58% Acetat, 42% Viskose",,79.95,79.95
Calvin Klein Jeans,Kartenetui aus echtem Leder,Schwarz,OS,"Herren Kartenetui von Calvin Klein|Echtes Leder|Modell Elias|Vier Kartenfächer|Zierstreifen mit Logo-Print|Höhe: 7 cm|Breite: 10,5 cm|Farbe Schwarz|Artikelnummer 9553853",Hauptmaterial 1: 100% Leder, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,44.95,44.95
Polo Ralph Lauren,Schirmmütze mit Logo-Stickerei,Hellgrau|Blau|Rot|Türkis|Rosa|Gras Grün|Gelb|Grün,OS|1,Herren Schirmmütze von Polo Ralph Lauren|Reine Baumwolle|Verstärkter Schirm|Eingestickte Luftlöcher|Verstellbarer Riegel auf der Rückseite|Logo-Stickerei|Farbe Blau|Artikelnummer 9610342,Hauptmaterial 1: 100% Baumwolle," Handwäsche| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",35.95,35.95
La Martina,Umhängetasche aus strapazierfähigem Material,Marineblau|Schwarz,OS|1,Herren Umhängetasche von La Martina|Strapazierfähiges Material|Außenfach mit Magnetverschluss|Hauptfach mit Reißverschluss|Zwei Steckfächer innen|Ein verstellbarer Schulterriemen|Logo-Aufnäher in Lederoptik|Höhe: 23 cm|Breite: 19 cm|Tiefe: 6 cm|Farbe Marineblau|Artikelnummer 9609833,Hauptmaterial 1: 100% Polyamid|Hauptmaterial 2: 100% Polyurethan|Futter 1: 100% Polyester,,69.95,69.95
Under Armour,Sportsocken im 3er-Pack - HeatGear®,Weiß,L|LG|M|MD,"Herren Sportsocken von Under Armour|Atmungsaktives, feuchtigkeitsregulierendes Material|Modell UA HeatGear®|Rippenstruktur|Elastisches Bündchen|Eingewebtes Logo|3er-Pack|Farbe Weiß|Artikelnummer 9622920","Hauptmaterial 1: 77% Polyester, 21% Baumwolle, 2% Elasthan", Spezialschonwaschgang 40°| Nur Sauerstoffbleiche zulässig / keine Chlorbleiche| Trocknen mit reduzierter thermischer Beanspruchung| Nicht bügeln| Keine chemische Reinigung,19.95,19.95
Drykorn,Schal mit eingewebtem Muster,Anthrazit|Dunkelblau,OS|1,Herren Schal von Drykorn|Viskose-Woll-Mix|Modell Omikron|Eingewebtes Muster|Kleines Logo-Patch|Ausgefranste Abschlüsse|170 x 65 cm|Farbe Dunkelblau|Artikelnummer 9507601,"Hauptmaterial 1: 50% Viskose, 50% Wolle"," Handwäsche| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",59.95,39.95
La Martina,Mütze aus Feinstrick mit Kontrastumschlag,Dunkelblau,OS|1,Herren Mütze von La Martina|Wollmischung |Feinstrick|Umschlag in Kontrastfarbe|Eingearbeitetes Logo am Umschlag|Farbe Dunkelblau|Artikelnummer 9515577,"Hauptmaterial 1: 50% Wolle, 50% Polyacryl"," Handwäsche| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",39.95,29.95
Joop!,Strickkrawatte aus reiner Baumwolle,Silber,OS|ONE,Herren Strickkrawatte von JOOP!|Reine Baumwolle|Klassische Form|Strukturiertes Maschenbild|Made in Italy|Breite: 6 cm|Farbe Silber|Artikelnummer 9602249,Hauptmaterial 1: 100% Baumwolle," Nicht waschen| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",59.95,59.95
Tommy Hilfiger,Manschettenknöpfe mit Streifen in Logofarben,Silber,OS|1,Herren Manschettenknöpfe von Tommy Hilfiger|Edelstahl|Stäbchenform|Eingravierte Streifen|Streifen in Logofarben|Farbe Silber|Artikelnummer 9543692,Hauptmaterial 1: 100% Edelstahl,,59.95,59.95
Boss,Manschettenknöpfe in runder Form,Schwarz|Weiß,OS|1SIZE,Herren Manschettenknöpfe von BOSS|Metall|Modell Jannino|Runde Form|Logo-Prägung|Farbe Weiß|Artikelnummer 9502913,,,69.95,69.95
Joop!,Kummerbund aus Seide mit Webmuster,Schwarz,OS|ONE,Herren Kummerbund von JOOP!|Reine Seide|Webmuster|Biesen|Verstellbare Weite|Hakenverschluss|Made in Italy|Farbe Schwarz|Artikelnummer 9654013,Hauptmaterial 1: 100% Seide," Nicht waschen| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",99.95,99.95
Boss,Manschettenknöpfe mit eingefasstem Zierstein,Weiß|Schwarz,OS|1SIZE,Herren Manschettenknöpfe von BOSS|Edelstahl|Modell Jim|Eckige Form|Eingefasster Zierstein|Logo-Prägung|Gebogener Stift|Inklusive Geschenkbox|Made in Italy|Farbe Schwarz|Artikelnummer 9559375,Hauptmaterial 1: 100% Edelstahl,,69.95,69.95
Christian Berg Men,Strümpfe im 2er-Pack ,Schwarz|Bottle|Marineblau,39/42|43/46,Herren Strümpfe von Christian Berg Men |Baumwollmischung mit Stretch-Anteil|Gerippte Komfortbündchen |Ein Paar mit eingearbeitetem Wintermotiv|2er-Pack |Farbe Schwarz|Artikelnummer 9541255,"Hauptmaterial 1: 80% Baumwolle, 17% Polyamid, 3% Elasthan"," Schonwaschgang 40°| Nicht bleichen| Kein Trockner| Nicht bügeln| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",6.95,4.95
Boss,Krawatte aus Seide mit Streifen-Dessin,Marineblau,OS|1SIZE,Herren Krawatte von BOSS|Reine Seide|Schmale Form|Streifen-Dessin|Wechselnde Struktur|Made in Italy|Breite: 6 cm|Farbe Marineblau|Artikelnummer 9559398,"Hauptmaterial 1: 100% Seide|Futter 1: 58% Acetat, 42% Viskose",,79.95,79.95
Lloyd Men's Belts,Ledergürtel mit Dornschließe,Schwarz|Mittelbraun|Dunkelbraun,85|90|95|100|105|110,Herren Ledergürtel von Schaper|Echtes Leder|Feine Narbung|Dornschließe|Gürtelbreite: 4 cm|Farbe Schwarz|Artikelnummer 4275285,Hauptmaterial 1: 100% Leder,,39.95,39.95
REVIEW,Beanie mit Logo-Aufnäher,Dunkelgrau|Olivgrün|Bordeaux Rot|Schwarz,OS|1,Herren Beanie von REVIEW|Weiches Material |Feinstrick|Umschlag mit Logo-Aufnäher|Farbe Dunkelgrau|Artikelnummer 9548533,,,7.95,4.95
Herschel,Rucksack mit Laptopfach,Anthrazit meliert|Bordeaux Rot,OS|1,"Herren Rucksack von Herschel|Strapazierfähiges Material|Modell Iona|Überschlag mit Klickverschluss|Hauptfach mit Zugverschluss|Ein Laptopfach innen|Ein Reißverschlussfach außen|Eine Trageschlaufe|Zwei gepolsterte, verstellbare Schulterriemen|Logo-Aufnäher|Höhe: 55 cm |Breite: 30 cm|Tiefe: 17 cm|Volumen: 24 L|Farbe Bordeaux Rot|Artikelnummer 9600193",Hauptmaterial 1: 100% Polyester|Futter 1: 100% Polyester, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,79.95,79.95
OLYMP Level 5,Krawatte aus reiner Seide mit Webmuster,Schwarz|Rot,OS|N,Herren Krawatte von Olymp Level 5|Reine Seide|Schmale Form|Feines Webmuster|Leicht schimmernde Oberfläche|Fleckschutz durch Nano-Technologie|Handgefertigt|Breite: 5 cm|Farbe Rot|Artikelnummer 9329588,Hauptmaterial 1: 100% Seide," Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Keine chemische Reinigung| Nicht waschen| Keine Nassreinigung möglich| Nicht bleichen",29.95,29.95
Tommy Hilfiger,Uhr aus Edelstahl mit Lederarmband,Silber,OS|1,"Herren Uhr von Tommy Hilfiger|Edelstahl|Stunden, Minuten, Sekunden|Datum|Tachymeter|Lederarmband mit Dornschließe|Rückgabe nur mit Schutzfolie(n) möglich|Farbe Silber|Artikelnummer 9661714","Hauptmaterial 1: 100% Edelstahl, 100% Leder",,139.95,139.95
Boss Orange,Uhr aus Edelstahl,Silber,OS|1,"Herren Uhr von BOSS Orange|Edelstahl|Modell Berlin|Stunden, Minuten, Sekunden|Armband aus Edelstahl|Faltschließe|Inklusive Geschenkbox|Rückgabe nur mit Schutzfolie(n) möglich|Farbe Silber|Artikelnummer 9670769",Hauptmaterial 1: 100% Edelstahl|Hauptmaterial 2: 100% Edelstahl, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,199.95,199.95
OLYMP,Krawatte aus Seide mit Webmuster,Rot|Pink|Flieder|Türkis|Royalblau|Marineblau|Schwarz,OS|N,"Herren Krawatte von OLYMP|Reine Seide|Schmale Form |Feines Webmuster|Leicht schimmernde, strukturierte Oberfläche|Handgefertigt|Breite: 6 cm  |Farbe Flieder|Artikelnummer 9606907",Hauptmaterial 1: 100% Seide," Nicht waschen| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Keine chemische Reinigung",29.95,29.95
Boss,Krawatte aus reiner Seide,Marineblau,OS|1SIZE,"Herren Krawatte von BOSS|Reine Seide|Breite Form|Schimmernde Textur|Eingewebtes Punktemuster|Made in Italy|Breite: 7,5 cm|Farbe Marineblau|Artikelnummer 9559402",Hauptmaterial 1: 100% Seide," Nicht waschen| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Eingeschränkte chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt. Begrenzung der Feuchtigkeitszugabe und/oder der mechanischen Beanspruchung und/oder der Temperatur.",79.95,79.95
Tommy Hilfiger,Strümpfe im 2er-Pack,Blau,39/42|43/46,Herren Strümpfe von Tommy Hilfiger|Baumwollmischung mit Stretch-Anteil|Gerippte Komfortbündchen|Eingewebtes Logo|Verstärkte Ferse und Spitze|2er-Pack|Farbe Blau|Artikelnummer 9622989,"Hauptmaterial 1: 75% Baumwolle, 23% Polyamid, 2% Elasthan", Normalwaschgang 40°| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,12.95,12.95
Lloyd Men's Belts,Ledergürtel mit Dornschließe,Schwarz|Marineblau|Cognac ,85|90|95|100|105|110,"Herren Ledergürtel von Lloyd Belts|Beschichtetes Leder|Dornschließe|Metall-Logo|Gürtelbreite: 3,5 cm|Farbe Cognac |Artikelnummer 9221888",Hauptmaterial 1: 100% Leder,,35.95,35.95
!Solid,Loop-Schal mit grobem Maschenbild - meliert,Olivgrün,OS|1,"Herren Loop-Schal von !Solid|Weiches, wärmendes Material|Großes Maschenbild|Melangeoptik|In sich gedreht|Kleines Logo-Patch|Gerippter Abschluss|70 x 30 cm|Farbe Olivgrün|Artikelnummer 9546856",Hauptmaterial 1: 100% Polyacryl," Nicht waschen| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",19.95,9.95
Boss,Strümpfe im 2er-Pack,Dunkelblau|Schwarz|Royalblau,39/42|43/46,Herren Strümpfe von BOSS |Baumwollmischung mit Stretch-Anteil|Geripptes Komfortbündchen|Eingewebtes Logo|Ein Paar mit Allover-Muster|2er-Pack|Farbe Schwarz|Artikelnummer 9586428,"Hauptmaterial 1: 75% Baumwolle, 23% Polyamid, 2% Elasthan", Schonwaschgang 30°| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,17.95,17.95
OLYMP,Krawatte aus Seide mit Webmuster,Rot|Pink|Flieder|Türkis|Royalblau|Marineblau|Schwarz,OS|N,"Herren Krawatte von OLYMP|Reine Seide|Schmale Form |Feines Webmuster|Leicht schimmernde, strukturierte Oberfläche|Handgefertigt|Breite: 6 cm  |Farbe Schwarz|Artikelnummer 9606911",Hauptmaterial 1: 100% Seide," Nicht waschen| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Keine chemische Reinigung",29.95,29.95
Jake*s,Krawatte aus Seide mit Webmuster,Blau|Hellblau,OS|1,Herren Krawatte von Jake*s Collection|Reine Seide|Klassische Form|Feines Webmuster|Leicht schimmernde Textur|Breite: 7 cm|Farbe Hellblau|Artikelnummer 9615330,Hauptmaterial 1: 100% Seide," Nicht waschen| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Keine chemische Reinigung",29.95,29.95
Hilfiger Denim,Gürtel aus Leder,Schwarz|Dunkelbraun|Camel,85|90|95|100|105,Mattsilberne Schließe|Nahtlos|4 cm Breite|Metall Gürtelschlaufe mit Logo|Farbe Dunkelbraun|Artikelnummer 8450858,Hauptmaterial 1: 100% Leder,,39.95,39.95
Blick,Hosenträger in Y-Form,Schwarz,OS|1,Herren Hosenträger von Blick|Elastisches Material |Y-Form|Verstellbare Länge |Schlaufen an den Enden|Clips aus Metall|Farbe Schwarz|Artikelnummer 9650408,,,39.95,39.95
Paul Rosen Men,Einstecktuch mit Paisley-Dessin,Hellblau|Rot,OS|1,Herren Einstecktuch von Paul Rosen|Viskose-Baumwoll-Mix|Webstruktur|Streifen- und Paisley-Dessin |Made in Italy|30 x 30 cm |Farbe Rot|Artikelnummer 9638870,"Hauptmaterial 1: 55% Viskose, 45% Baumwolle"," Nicht waschen| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",29.95,29.95
Blick,Fliege mit Allover-Muster,Blau,OS|1,"Herren Fliege von Blick|Reine Baumwolle|Vorgebunden|Verstellbare Kragenweite|Hakenverschluss|Allover-Muster|Breite: 10,5 cm|Farbe Blau|Artikelnummer 9668956",Hauptmaterial 1: 100% Baumwolle," Nicht waschen| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Eingeschränkte chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt. Begrenzung der Feuchtigkeitszugabe und/oder der mechanischen Beanspruchung und/oder der Temperatur.",29.95,29.95
Marc O'Polo,Mütze aus Wollmischung,Dunkelgrau meliert,OS|1,Herrenmütze von Marc O'Polo|Wollmischung|Melierter Glattstrick|Umschlag mit Logo-Aufnäher|Farbe Dunkelgrau meliert|Artikelnummer 9361130,"Hauptmaterial 1: 80% Wolle, 20% Polyamid"," Kein Trockner| Handwäsche| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Keine chemische Reinigung| Nicht bleichen",49.95,49.95
OLYMP Level 5,Krawatte aus Seide mit Wabenstruktur,Marineblau|Bleu,OS|N,Herren Krawatte von OLYMP Level 5|Reine Seide |Schmale Form |Wabenstruktur|Handgefertigt|Breite: 5 cm|Farbe Marineblau|Artikelnummer 9613176,Hauptmaterial 1: 100% Seide," Nicht waschen| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Keine chemische Reinigung",39.95,39.95
Montego,Schal mit Karomuster,Rot|Marineblau|Anthrazit|Silber,OS|1,Herren Schal von Montego|Weiches Material|Webstruktur|Fransenabschluss|Karomuster|165 x 30 cm|Farbe Rot|Artikelnummer 9558503,Hauptmaterial 1: 100% Polyacryl, Handwäsche| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,19.95,9.95
Polo Ralph Lauren,Tasche mit Logo-Stickerei,Marineblau,OS|1,Herren Tasche von Polo Ralph Lauren|Canvas|Ein Hauptfach mit Reißverschluss|Ein kleines Außenfach|Ein Steckfach innen|Zwei Trageriemen|Logo-Stickerei|Höhe: 40 cm|Breite: 45 cm|Tiefe: 15 cm|Riemenlänge: 60 cm|Farbe Marineblau|Artikelnummer 9610380,Hauptmaterial 1: 100% Textil,,149.95,149.95
Montego,Sneakersocken im 3er-Pack ,Weiß|Schwarz|Jeans|Rot|Hellgrau meliert,39/42|43/46,Herren Sneakersocken von MONTEGO|Baumwollmischung mit Stretch-Anteil|Rippenbündchen|Eingearbeitetes Logo|3er-Pack |Farbe Hellgrau meliert|Artikelnummer 914287,"Hauptmaterial 1: 80% Baumwolle, 17% Polyamid, 3% Elasthan", Normalwaschgang 40°| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,6.95,6.95
Jake*s,Krawatte aus Seide mit Vichy Karo,Schwarz|Marineblau,OS|1,Herren Krawatte von Jake*s Collection|Reine Seide|Schmale Form|Vichy Karo|Leicht schimmernde Textur|Breite: 6 cm|Farbe Schwarz|Artikelnummer 9615264,Hauptmaterial 1: 100% Seide," Nicht waschen| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",29.95,29.95
Montego,Krawatte und Einstecktuch im Set,Bordeaux Rot|Bleu|Mint|Pink|Fuchsia|Ecru,OS|1,Herren Krawatte und Einstecktuch von MONTEGO|Reine Seide|Webmuster|Strukturierte Oberfläche|Krawatte in klassischer Form|Einstecktuch mit verstärkten Abschlüssen|Breite der Krawatte: 7 cm|Maße des Einstecktuchs: 30 x 29 cm|Farbe Mint|Artikelnummer 9619824,Hauptmaterial 1: 100% Seide|Hauptmaterial 2: 100% Seide," Nicht waschen| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",29.95,29.95
Christian Berg Men,Krawatte aus Seide mit Riffelstruktur,Rot|Pink|Bleu|Taupe|Dunkelbraun,OS|1,Herren Krawatte von Christian Berg Men|Reine Seide|Klassische Form|Riffelstruktur|Handgefertigt|Breite: 7 cm|Farbe Taupe|Artikelnummer 9601584,Hauptmaterial 1: 100% Seide," Nicht waschen| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",29.95,29.95
Lacoste,Schirmmütze aus reiner Baumwolle,Schwarz|Marineblau|Weiß|Dunkelgrün,OS|1,Herren Schirmmütze von LACOSTE|Reine Baumwolle|Verstärkter Schirm|Eingestickte Luftlöcher|Verstellbarer Riegel auf der Rückseite|Logo-Aufnäher an der Seite|Farbe Dunkelgrün|Artikelnummer 9622688,Hauptmaterial 1: 100% Baumwolle," Handwäsche| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.| Hängend trocknen",34.95,34.95
Tommy Hilfiger,Lederarmband mit Dornschließe,Mittelbraun,OS|1,"Herren Armband von Tommy Hilfiger|Echtes Leder|Dornschließe mit Logo-Gravur|Ziernähte in Logo-Farben|Länge: 24,5 cm|Farbe Mittelbraun|Artikelnummer 9543662",,,59.95,59.95
Armani Jeans,Umhängetasche mit Logo-Muster,Schwarz|Schwarz,OS|1,Herren Umhängetasche von Armani Jeans|Strapazierfähiges Material|Ein Hauptfach mit Reißverschluss|Ein Tabletfach mit Klettverschlussriegel innen|Ein Steckfach innen|Ein Außenfach mit Druckknopfverschluss|Ein verstellbarer Schulterriemen|Details in Lederoptik|Logo-Muster|Logo-Applikation|Höhe: 29 cm|Breite: 27 cm|Tiefe: 3 cm|Farbe Schwarz|Artikelnummer 9694873,Hauptmaterial 1: 100% Polyester|Hauptmaterial 2: 100% Polyurethan|Futter 1: 100% Polyester|Futter 2: 100% Polyamid, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,119.95,119.95
Hugo,Krawatte mit Gittermuster,Schwarz|Blau|Bleu|Rot|Silber,OS|1SIZE,Herren Krawatte von HUGO|Reine Seide|Klassische Form |Strukturiertes Gittermuster|Made in Italy|Breite: 7 cm |Farbe Silber|Artikelnummer 9584565,Hauptmaterial 1: 100% Seide," Nicht waschen| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Eingeschränkte chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt. Begrenzung der Feuchtigkeitszugabe und/oder der mechanischen Beanspruchung und/oder der Temperatur.",49.95,49.95
Pierre Cardin,Wendegürtel mit Pinschließe,Schwarz,85|90|95|100|105|110|115,Herren Wendegürtel von Pierre Cardin|Robustes Material|Pinschließe mit Wendefunktion|Logo-Gravur|Gürtelbreite: 3 cm|Farbe Schwarz|Artikelnummer 9040248,,,34.95,34.95
Hugo,Krawatte mit Gittermuster,Schwarz|Blau|Bleu|Rot|Silber,OS|1SIZE,Herren Krawatte von HUGO|Reine Seide|Klassische Form |Strukturiertes Gittermuster|Made in Italy|Breite: 7 cm |Farbe Schwarz|Artikelnummer 9584560,Hauptmaterial 1: 100% Seide," Nicht waschen| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Eingeschränkte chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt. Begrenzung der Feuchtigkeitszugabe und/oder der mechanischen Beanspruchung und/oder der Temperatur.",49.95,49.95
Blick,Fliege aus schimmernder Seide,Weiß|Silber|Rot|Marineblau|Schwarz,OS|1,Herren Fliege von Blick|Reine Seide|Vorgebunden|Verstellbare Kragenweite|Schimmerndes Material|Farbe Marineblau|Artikelnummer 9390755,Hauptmaterial 1: 100% Seide," Kein Trockner| Eingeschränkte chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt. Begrenzung der Feuchtigkeitszugabe und/oder der mechanischen Beanspruchung und/oder der Temperatur.| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Keine chemische Reinigung| Nicht bleichen",29.95,29.95
Montego,Hosenträger mit Tupfenmuster,Bordeaux Rot|Schwarz,OS|1,Herren Hosenträger von MONTEGO|Elastisches Material|X-Form|Tupfenmuster|Verstellbare Länge|Clips aus Metall|Farbe Bordeaux Rot|Artikelnummer 9620007,"Hauptmaterial 1: 70% Polyester, 30% Elasthan"," Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",19.95,19.95
Blick,Fliege aus schimmernder Seide,Weiß|Silber|Rot|Marineblau|Schwarz,OS|1,Herren Fliege von Blick|Reine Seide|Vorgebunden|Verstellbare Kragenweite|Schimmerndes Material|Farbe Rot|Artikelnummer 9390754,Hauptmaterial 1: 100% Seide," Kein Trockner| Eingeschränkte chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt. Begrenzung der Feuchtigkeitszugabe und/oder der mechanischen Beanspruchung und/oder der Temperatur.| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Keine chemische Reinigung| Nicht bleichen",29.95,29.95
Hugo,Krawatte mit Gittermuster,Schwarz|Blau|Bleu|Rot|Silber,OS|1SIZE,Herren Krawatte von HUGO|Reine Seide|Klassische Form |Strukturiertes Gittermuster|Made in Italy|Breite: 7 cm |Farbe Bleu|Artikelnummer 9584562,Hauptmaterial 1: 100% Seide," Nicht waschen| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Eingeschränkte chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt. Begrenzung der Feuchtigkeitszugabe und/oder der mechanischen Beanspruchung und/oder der Temperatur.",49.95,49.95
