Brandname,Productname,Colors,Sizes,Description,Materials,Maintenance,RegularPrice,CurrentPrice
Marc O'Polo,Strümpfe im 6er-Pack ,Schwarz|Hellgrau meliert|Marineblau,35/38|39/42,Damen Strümpfe von MARC O'POLO|Baumwollmischung mit Stretch-Anteil|Fein gerippte Bündchen|Eingearbeitetes Logo |6er-Pack|Farbe Hellgrau meliert|Artikelnummer 9617701,"Hauptmaterial 1: 75% Baumwolle, 25% Polyamid, 2% Elasthan", Kein Trockner| Normalwaschgang 40°| Nicht bügeln| Keine chemische Reinigung| Nicht bleichen,26.95,26.95
Tommy Hilfiger,Socken im 2er-Pack,Schwarz|Jeans,35/38|39/42,"Damensocken von Tommy Hilfiger|Baumwoll-Mix mit Stretch-Anteil|Elastisches Bündchen|Logo-Stickerei|Argylemuster, unifarben |2er-Pack|Farbe Jeans|Artikelnummer 4462530","Hauptmaterial 1: 80% Baumwolle, 18% Polyamid, 2% Elasthan", Normalwaschgang 40°| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,11.95,11.95
L.Credi,Shopper mit Saffiano-Struktur,Marineblau|Taupe,OS|1,"Damen Shopper von L.CREDI|Strapazierfähiges Material in Lederoptik|Saffiano-Struktur|Zwei Reißverschlussfächer|Ein Hauptfach mit Magnetverschluss|Zwei Reißverschlussfächer innen|Zwei Trageriemen mit Logo-Anhänger|Ein abnehmbarer, verstellbarer Schulterriemen|Höhe: 25 cm|Breite: 35 cm|Tiefe: 13 cm|Riemenlänge: 40 cm|Farbe Marineblau|Artikelnummer 9607243",Hauptmaterial 1: 100% Polyurethan,,89.95,89.95
Fritzi aus Preußen,Hobo Bag mit Nietenbesatz,Schwarz,OS|1,"Damen Hobo Bag von Fritzi aus Preußen|Strapazierfähiges Material in Lederoptik|Ein Hauptfach mit Reißverschluss|Ein Reißverschlussfach, zwei Steckfächer innen|Ein Reißverschlussfach außen|Ein abnehmbarer Trageriemen|Ein abnehmbarer, verstellbarer Schulterriemen|Nieten- und Ziersteinbesatz|Label-Patch|Höhe: 34 cm|Breite: 36 cm|Tiefe: 14 cm|Farbe Schwarz|Artikelnummer 9505708",Hauptmaterial 1: 100% Polyurethan, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,84.95,64.95
Abro,Matchbeutel aus italienischem Leder,Schwarz|Cognac ,OS|1,"Damen Matchbeutel von abro|Italienisches Leder|Ein Hauptfach mit Zugverschluss|Eine herausnehmbare Reißverschlusstasche|Ein verstellbarer Schulterriemen|Innenseite in Kontrastfarbe|Höhe: 32 cm|Breite: 29,5 cm|Tiefe: 16,5 cm|Farbe Cognac |Artikelnummer 9641460",Hauptmaterial 1: 100% Leder, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,199.95,199.95
Lauren Ralph Lauren,Geldbörse aus echtem Leder,Schwarz|Rosé|Camel,OS,"Damen Geldbörse von Lauren Ralph Lauren|Echtes Leder|Feine Narbung|Ein Hauptfach mit Rundum-Reißverschluss|Ein Münzfach mit Reißverschluss|Zwei Scheinfächer|Acht Kartenfächer|Zwei Steckfächer|Große Logo-Applikation aus Metall|Höhe: 11 cm|Breite: 19,5 cm|Tiefe: 3 cm|Farbe Schwarz|Artikelnummer 9603020",Hauptmaterial 1: 100% Leder|Futter 1: 100% Polyester, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,139.95,139.95
Armani Jeans,Shopper mit Saffiano-Struktur,Schwarz,OS|1,"Damen Shopper von Armani Jeans|Strapazierfähiges Material|Saffiano-Struktur|Hauptfach mit Reißverschluss|Ein Reißverschlussfach und zwei Steckfächer innen|Abnehmbarer, verstellbarer Schulterriemen|Zwei Trageriemen|Logo-Applikation |Höhe: 28 cm|Breite: 33 cm|Tiefe: 13 cm|Riemenlänge: 35 cm |Farbe Schwarz|Artikelnummer 9571348","Hauptmaterial 1: 75% Polyester, 25% Baumwolle|Futter 1: 100% Polyester", Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,209.0,209.0
Tommy Hilfiger,Strumpfhose in matter Optik - 60 DEN,Dunkelblau,S|M|L,Damen Strumpfhose von Tommy Hilfiger |Elastisches Material |60 DEN|Blickdicht |Matt|Elastischer Bund |Farbe Dunkelblau|Artikelnummer 9670740,"Hauptmaterial 1: 91% Polyamid, 9% Elasthan", Normalwaschgang 30°| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,12.95,12.95
s.Oliver RED LABEL,Shopper mit perforiertem Muster,Beige,OS|1,Damen Shopper von s.Oliver|Lederoptik|Außenfach mit Reißverschluss|Hauptfach mit Reißverschluss|Zwei Steckfächer und ein Reißverschlussfach innen|Zwei Trageriemen|Logo-Applikation|Perforiertes Muster|Höhe: 32 cm|Breite: 31 cm|Tiefe: 15 cm|Riemenlänge: 55 cm|Farbe Beige|Artikelnummer 9650001,Hauptmaterial 1: 100% Polyurethan|Futter 1: 100% Textil,,59.95,59.95
Armani Jeans,Schlüsselanhänger mit Logo-Prägung,Schwarz|Marineblau|Hellblau|Rot,OS|1,Damen Schlüsselanhänger von Armani Jeans|Strapazierfähiges Material |Lacklederoptik|Hauptfach mit Reißverschluss|Logo-Prägung|Karabinerverschluss|Farbe Hellblau|Artikelnummer 9596938,"Hauptmaterial 1: 80% Polyester, 20% Viskose",,39.95,39.95
Fraas,Schal mit Karomuster,Rosé|Bleu,OS|60X20,Damen Schal von FRAAS|Weiches Material|Fransenabschluss|Karomuster|210 x 65 cm|Farbe Bleu|Artikelnummer 9635219,,,29.95,29.95
MICHAEL Michael Kors,Schlüsselanhänger mit Blüten-Applikationen,Orange|Weiß,OS|1,Damen Schlüsselanhänger von MICHAEL Michael Kors|Metall |Karabinerverschluss|Schlüsselring|Logo-Anhänger|Blüten-Applikationen mit Details aus Kunststoff|Farbe Weiß|Artikelnummer 9560516,Hauptmaterial 1: 100% Metall|Besatz 1: 100% Kunststoff,,59.95,59.95
Liebeskind Berlin,Crossbody Bag aus echtem Leder,Dunkelrot,OS|1,"Damen Crossbody Bag von Liebeskind Berlin|Echtes Leder im Vintage Look|Modell Goldie|Ein Hauptfach mit Reißverschluss|Ein Reißverschlussfach, ein Steckfach innen|Zwei Trageriemen|Ein abnehmbarer, verstellbarer Schulterriemen|Zierstreifen|Logo-Prägung|Höhe: 17,5 cm|Breite: 22 cm|Tiefe: 10 cm|Riemenlänge: 35 cm|Farbe Dunkelrot|Artikelnummer 9631950",Hauptmaterial 1: 100% Leder, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,159.95,119.95
Happy Plugs,iPhone Case in Marmoroptik,Weiß,OS|1,Damen iPhone Case von Happy Plugs|Strapazierfähiges Material|Marmoroptik|Passend für iPhone 6/6s|14 x 7 cm|Farbe Weiß|Artikelnummer 9648330,Hauptmaterial 1: 100% Kunststoff,,24.95,24.95
Calvin Klein,Geldbörse mit Logo-Prägung,Schwarz|Pink,OS,Damen Geldbörse von Calvin Klein|Strapazierfähiges Material|Lederoptik|Überschlag mit Druckknopfverschluss|Ein Hauptfach|Drei Scheinfächer innen|Ein Münzfach mit Reißverschluss innen|Zwölf Kartenfächer innen|Zwei Steckfächer innen|Logo-Prägung und -Applikation|Inklusive Geschenkbox|Höhe: 10 cm|Breite: 19 cm|Tiefe: 4 cm|Farbe Schwarz|Artikelnummer 9583159,Hauptmaterial 1: 100% Polyurethan, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,64.95,64.95
Lauren Ralph Lauren,Crossbody Bag aus echtem Leder,Rosé|Camel|Schwarz,OS,Damen Crossbody Bag von Lauren Ralph Lauren|Echtes Leder|Hauptfach mit Reißverschluss|Drei Kartenfächer innen|Ein abnehmbarer Schulterriemen|Metall-Logo|Höhe: 12 cm|Breite: 22 cm|Tiefe: 4 cm|Riemenlänge: 100 cm|Farbe Schwarz|Artikelnummer 9602996,Hauptmaterial 1: 100% Leder|Futter 1: 100% Polyester,,179.95,179.95
Liebeskind Berlin,Handtasche aus Leder,Schwarz,OS|1,Damen Handtasche von Liebeskind Berlin|Echtes Leder|Hauptfach mit Reißverschluss|Zwei Außenfächer mit Reißveschluss|Logo-Prägung auf der Vorderseite|Verstellbarer Trageriemen|Höhe: 16 cm|Breite: 28 cm|Tiefe: 2 cm|Riemenlänge: 136 cm|Farbe Schwarz|Artikelnummer 4141101,Hauptmaterial 1: 100% Leder,,99.95,99.95
s.Oliver RED LABEL,Socken im 2er-Pack,Rosé|Jeans|Hellgrau meliert|Weiß,35/38|39/42,Damen Socken von s.Oliver|Modalmischung mit Stretch-Anteil|Gerollte Abschlüsse|Eingewebtes Logo|2er-Pack|Farbe Weiß|Artikelnummer 9623316,"Hauptmaterial 1: 75% Modal, 23% Polyamid, 2% Elasthan", Schonwaschgang 40°| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,7.95,7.95
Lieblingsstück,Schal mit Sternenmuster,Neon Pink,OS|1,"Damen Schal von Lieblingsstück|Reine Baumwolle|Modell MilaL|Eingefasste Nahtabschlüsse|Sternenmuster|180 x 55,5 cm|Farbe Neon Pink|Artikelnummer 9652946",Hauptmaterial 1: 100% Baumwolle," Handwäsche| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Eingeschränkte chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt. Begrenzung der Feuchtigkeitszugabe und/oder der mechanischen Beanspruchung und/oder der Temperatur.",39.95,39.95
Fritzi aus Preußen,Handtasche mit abnehmbarem Schulterriemen,Blau|Hellgrau|Hellbraun,OS|1,"Damen Handtasche von Fritzi aus Preußen|Strapazierfähiges Material|Modell Imke|Lederoptik|Ein Hauptfach mit Reißverschluss|Ein Reißverschlussfach innen|Zwei Steckfächer innen|Zwei Trageriemen mit Knotendetails|Ein abnehmbarer, verstellbarer Schulterriemen|Logo-Aufnäher|Höhe: 21,5 cm|Breite: 30 cm|Tiefe: 16 cm|Riemenlänge: 50 cm|Farbe Blau|Artikelnummer 9596259",Hauptmaterial 1: 100% Polyurethan, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,59.95,59.95
Ted Baker,Crossbody Bag mit Kettenriemen,Schwarz,OS|1,"Damen Crossbody Bag von Ted Baker|Echtes Leder mit Narbung|Überschlag mit Magnetverschluss|Abnehmbarer Kettenriemen|Schnurrhaar-Print|Logo-Print|Innenfach mit Reißverschluss |Höhe: 15 cm |Breite: 22 cm |Tiefe: 4,5 cm |Farbe Schwarz|Artikelnummer 9614942",Hauptmaterial 1: 100% Leder|Futter 1: 100% Baumwolle, Nicht waschen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,179.95,179.95
REVIEW,Sonnenbrille mit getönten Gläsern,Gold,OS|1,"Damen Sonnenbrille von REVIEW|Metall|UV-Schutz|Rahmen aus Metall|Nasensteg aus Metall|Runde, getönte Gläser|Bewegliche Bügel|Farbe Gold|Artikelnummer 9635607",Hauptmaterial 1: 100% Metall,,12.95,12.95
Joseph Janard,Schal mit Punktemuster,Koralle|Dunkelblau|Taupe,OS|1,Damen Schal von Joseph Janard|Leinenmischung mit Viskose-Anteil|Webstruktur|Feine Fransen am Abschluss|Punktemuster|Made in Italy|200 x 71 cm|Farbe Taupe|Artikelnummer 9630691,"Hauptmaterial 1: 62% Leinen, 25% Polyester, 13% Viskose"," Handwäsche| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",39.95,39.95
Joop!,Geldbörse mit Logo-Muster,Marineblau,OS|1,"Damen Geldbörse von JOOP!|Genarbtes Material|Modell Martha|Ein Hauptfach mit Reißverschluss|Zwei Münzfächer, vier Kartenfächer innen|Ein Hauptfach mit Druckknopfverschluss|Zwei Scheinfächer, neun Kartenfächer innen|Fünf Steckfächer, ein Sichtfach innen|Ein Steckfach außen|Logo-Muster|Höhe: 10,5 cm|Breite: 14 cm|Tiefe: 4,5 cm|Farbe Marineblau|Artikelnummer 9683217",,,69.95,69.95
S.Marlon,Dreieckstuch aus reinem Kaschmir,Gelb|Rot|Himmelblau|Rauchblau meliert|Rosé,OS|1,Damen Dreieckstuch von S.Marlon|Reiner Kaschmir|Feines Maschenbild|Eingefasste Abschlüsse|230 x 100 cm|Farbe Rot|Artikelnummer 9569402,Hauptmaterial 1: 100% Kaschmir," Handwäsche| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",129.95,129.95
Lauren Ralph Lauren,Handtasche aus echtem Leder,Schwarz|Cognac ,OS,"Damen Handtasche von Lauren Ralph Lauren|Echtes Leder|Zwei Reißverschlusstaschen |Ein Hauptfach mit Magnetverschluss|Drei Steckfächer und ein Reißverschlussfach|Zwei Trageriemen |Ein abnehmbarer, verstellbarer Schulterriemen|Abnehmbarer Logo-Anhänger |Höhe: 21 cm|Breite: 30 cm|Tiefe: 14 cm|Riemenlänge: 42 cm|Farbe Schwarz|Artikelnummer 9603000",Hauptmaterial 1: 100% Rindsleder|Futter 1: 100% Polyester,,299.0,299.0
Persona by Marina Rinaldi,Schal mit Pepita,Schwarz,OS|1,Damen Schal von Persona by Marina Rinaldi |Weiches Material mit Schurwoll-Anteil|Eingestricktes Pepita|Fransenabschluss |190 x 85 cm |Farbe Schwarz|Artikelnummer 9515458,"Hauptmaterial 1: 70% Polyacryl, 30% Schurwolle"," Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Eingeschränkte chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt. Begrenzung der Feuchtigkeitszugabe und/oder der mechanischen Beanspruchung und/oder der Temperatur.",99.95,59.95
Tommy Hilfiger,Geldbörse mit Herz-Applikation,Marineblau,OS,"Damen Geldbörse von Tommy Hilfiger |Strapazierfähiges Material |Saffiano-Struktur|Rundum-Reißverschluss|Zwölf Kartenfächer, zwei Steckfächer, drei Scheinfächer|Ein Münzfach mit Reißverschluss|Herz-Applikation mit Logo-Print|Höhe: 10 cm|Breite: 19 cm|Tiefe: 2 cm|Farbe Marineblau|Artikelnummer 9585094","Hauptmaterial 1: 55% Polyurethan, 45% Polyvinylchlorid", Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,69.95,69.95
UGG,Crossbody Bag aus Lammshearling,Schwarz,S,Damen Crossbody Bag von UGG Australia|Lammshearling|Modell Vivienne|Ein Hauptfach mit Klickverschluss|Ein Steckfach innen|Schulterriemen mit Kettendetails|Höhe: 20 cm|Breite: 22 cm|Tiefe: 5 cm|Riemenlänge: 125 cm|Farbe Schwarz|Artikelnummer 9522658,Hauptmaterial 1: 100% Schafleder,,189.95,189.95
Daughters of Italy,Schal mit eingewebtem Punktemuster,Bleu|Rosa,OS|1,Damen Schal von Daughter of Italy|Modal-Viskose-Mix|Webstruktur|Eingewebtes Punktemuster|Fransen am Abschluss|Made in Italy|180 x 80 cm|Farbe Bleu|Artikelnummer 9607324,"Hauptmaterial 1: 50% Modal, 50% Viskose"," Handwäsche| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",79.95,79.95
MICHAEL Michael Kors,Geldbörse aus echtem Leder,Camel,OS|1,"Damen Geldbörse von MICHAEL Michael Kors|Echtes Leder|Modell Center Stripe|Ein Hauptfach mit Rundum-Reißverschluss|Ein Scheinfach innen|Ein Münzfach mit Reißverschluss innen|Sechs Kartenfächer innen|Ein Sichtfach innen|Abnehmbare Trageschlaufe|Zierstreifen|Logo-Applikation|Höhe: 10,5 cm|Breite: 18 cm|Tiefe: 3 cm|Farbe Camel|Artikelnummer 9619180",Hauptmaterial 1: 100% Leder, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,125.95,125.95
Abro,Clutch aus echtem Leder,Bordeaux Rot,OS|1,"Damen Clutch von Abro|Echtes italienisches Leder|Ein Hauptfach mit Überschlag|Ein Reißverschlussfach, ein Steckfach innen|Höhe: 15 cm|Breite: 23,5 cm|Tiefe: 2 cm|Farbe Bordeaux Rot|Artikelnummer 9541505",Hauptmaterial 1: 100% Lammleder, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,79.95,49.95
Calvin Klein,Crossbody Bag mit Details in Schlangenlederoptik,Beige,OS,"Damen Crossbody Bag von Calvin Klein|Modell Heather|Strapazierfähiges Material |Ein Überschlag mit Magnetverschluss und Logo-Applikation|Ein Außenfach unter dem Überschlag|Zwei Steckfächer, ein Reißverschluss- und ein großes Steckfach innen|Riemen mit Karabinerverschluss|Kontrastdetails in Schlangenlederoptik|Verstellbarer Schulterriemen|Höhe: 18 cm|Breite: 20 cm|Tiefe: 11 cm|Farbe Beige|Artikelnummer 9583142","Hauptmaterial 1: 84% Polyurethan, 16% Polyvinylchlorid",,149.95,149.95
Tommy Hilfiger,Crossbody Bag mit abnehmbarem Schulterriemen,Marineblau|Schwarz,OS,Damen Crossbody Bag von Tommy Hilfiger|Lederoptik mit Saffiano-Struktur|Überschlag mit Magnetverschluss|Ein Hauptfach |Innenfach mit Reißverschluss|Ein Reißverschlussfach|Ein Außenfach mit Magnetverschluss|Abnehmbarer Schulterriemen|Höhe: 16 cm|Breite: 26 cm|Tiefe: 3 cm|Farbe Schwarz|Artikelnummer 9554744,Hauptmaterial 1: 100% PVC, Nicht waschen| Nicht bleichen| Nicht bügeln| Keine chemische Reinigung| Hängend trocknen| Im Schatten trocknen,129.95,129.95
MICHAEL Michael Kors,Geldbörse aus Saffianoleder mit Handyfach,Offwhite|Dunkelbraun,OS|1,Damen Geldbörse von MICHAEL Michael Kors|Echtes Saffianoleder|Modell Jet Set Travel|Ein Scheinfach |Rundum-Reißverschluss mit abnehmbarer Schlaufe|Abnehmbare Trageschlaufe|Ein Münzfach mit Reißverschluss|Sieben Kartenfächer|Ein Handyfach|Logo-Muster|Logo-Applikation|Höhe: 11 cm|Breite: 18 cm|Tiefe: 3 cm|Farbe Dunkelbraun|Artikelnummer 9630946,Hauptmaterial 1: 100% Saffiano Leder, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,94.95,94.95
Liebeskind Berlin,Hobo Bag aus Leder,Schwarz|Taupe,OS|1,Damen Hobo Bag von Liebeskind Berlin|Weiches Leder|Modell Linia|Vintage Look|Ein Hauptfach mit Reißverschluss|Ein Reißverschlussfach innen|Zwei Steckfächer innen|Ein verstellbarer Schulterriemen|Logo-Prägung|Kontrastnähte|Höhe: 23 cm|Breite: 37 cm|Tiefe: 9 cm|Farbe Schwarz|Artikelnummer 9591175,Hauptmaterial 1: 100% Leder, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,199.95,199.95
Olga Berg,Pochette mit Zierperlenbesatz,Schwarz,OS|1,Damen Pochette von Olga Berg|Lederoptik|Besatz aus Zierperlen|Ein Hauptfach mit Überschlag|Metall-Applikation am Überschlag|Magnetverschluss|Ein Steckfach innen|Kettenriemen|Höhe: 13 cm|Breite: 28 cm|Tiefe: 5 cm|Riemenlänge: 95 cm|Farbe Schwarz|Artikelnummer 9628500,,,69.95,69.95
Daughters of Italy,Schal mit Streifendetails ,Apricot,OS|1,Damen Schal von Daughters of Italy|Weiches Material mit Mohair-Anteil |Fransen an den Abschlüssen |Webmuster mit Streifendetails |Made in France|185 x 55 cm|Farbe Apricot|Artikelnummer 9520767,"Hauptmaterial 1: 80% Polyacryl, 10% Mohair, 10% Polyester"," Handwäsche| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",79.95,39.95
MICHAEL Michael Kors,Hobo Bag aus Saffianoleder,Schwarz,OS|1,"Damen Hobo Bag von MICHAEL Michael Kors|Saffianoleder|Modell Lauryn|Ein Hauptfach mit Reißverschluss|Ein Reißverschlussfach innen|Acht Steckfächer innen |Ein Trageriemen mit abnehmbaren Zierquasten|Ein abnehmbarer, verstellbarer Schulterriemen|Ziernähte|Logo-Applikation|Höhe: 26,5 cm|Breite: 41 cm|Tiefe: 9 cm|Riemenlänge: 33 cm|Farbe Schwarz|Artikelnummer 9619118",Hauptmaterial 1: 100% Leder, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,395.0,395.0
Calvin Klein,Sneakersocken mit Logo-Stickerei,Weiß|Schwarz,OS|1,Damen Sneakersocken von Calvin Klein|Baumwollmischung|Elastisches Bündchen|Logo-Stickerei|Farbe Schwarz|Artikelnummer 9592124,"Hauptmaterial 1: 65% Gekämmte Baumwolle, 31% Polyester, 3% Elasthan, 1% Polyamid", Schonwaschgang 40°| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,9.95,9.95
Guess,Shopper mit Details in Schlangenlederoptik,Taupe,OS|1,"Damen Shopper von GUESS|Strapazierfähiges Material|Lederoptik |Ein unterteiltes Hauptfach mit Magnetüberschlag|Zwei Reißverschlussfächer innen|Drei Steckfächer innen|Ein Reißverschlussfach außen|Zwei Trageriemen mit abnehmbarem Logo-Anhänger|Ein abnehmbarer, verstellbarer Schulterriemen|Details in Schlangenlederoptik|Höhe: 25 cm|Breite: 32 cm|Tiefe: 17 cm|Riemenlänge: 35 cm|Farbe Taupe|Artikelnummer 9572966","Hauptmaterial 1: 100% Polyurethan|Futter 1: 80% Polyester, 20% Baumwolle", Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,149.95,149.95
Liebeskind Berlin,Rucksack aus Leder im mehrfarbigen Design,Pseudo,OS|1,Damen Rucksack von Liebeskind Berlin|Echtes Leder|Modell SakuS7|Schlangenlederoptik|Mehrfarbiges Design |Ein Hauptfach mit Reißverschluss|Zwei Außentaschen mit Reißverschluss|Vier Steckfächer und ein Reißverschlussfach innen|Trageschlaufe|Verstellbare Schulterriemen|Höhe: 38 cm|Breite: 32 cm|Tiefe: 16 cm|Farbe Pseudo|Artikelnummer 9684816,Hauptmaterial 1: 100% Leder,,279.0,279.0
L.Credi,Geldbörse in Leder-Optik mit Logo-Prägung,Schwarz,OS|1,"Damen Geldbörse von L.Credi|Leder-Optik|Feinstrukturierte Oberfläche|Reißverschluss|Sechs Fächer und ein Reißverschlussfach|Steckfächer|Ein Reißverschlussfach an der Außenseite|Logo-Prägung auf der Vorderseite|Höhe: 10,5 cm|Breite: 19 cm|Tiefe: 2,5 cm|Farbe Schwarz|Artikelnummer 5132226",Hauptmaterial 1: 100% Polyurethan|Futter 1: 100% Polyester,,39.95,39.95
Marc O'Polo,Tuch mit floralem Allover-Muster,Rot,OS|OSO,Damen Tuch von MARC O'POLO|Reines Modal|Feine Webstruktur|Florales Allover-Muster|Eingefasste Nahtabschlüsse|120 x 120 cm|Farbe Rot|Artikelnummer 9606913,Hauptmaterial 1: 100% Modal," Schonwaschgang 30°| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Keine chemische Reinigung",49.95,39.95
Liebeskind Berlin,Handtasche aus echtem Leder mit abnehmbarem Schulterriemen,Schwarz,OS|1,Damen Handtasche von Liebeskind Berlin|Echtes Leder|Hauptfach mit Reißverschluss|Ein Innenfach mit Reißverschluss|Ein offenes Innenfach|Ein Kartenfach|Logo-Prägung|Zwei Trageriemen|Verstellbarer abnehmbarer Schulterriemen|Höhe: 25 cm|Breite: 26 cm|Tiefe: 12 cm|Riemenlänge: 42 cm|Farbe Schwarz|Artikelnummer 9141098,Hauptmaterial 1: 100% Leder,,179.95,179.95
Marc O'Polo,Crossbody Bag aus Leder mit drei Fächern,Cognac |Schwarz,OS|1,"Damen Crossbody Bag von MARC O'POLO|Echtes Leder|Hauptfach mit Magnetverschluss in der Mitte |Äußeres Fach mit verschließbarem Überschlag|Äußeres Reißverschlussfach |Abnehmbarer, verstellbarer Schulterriemen|Höhe: 14 cm|Breite: 22 cm|Tiefe: 5 cm |Farbe Cognac |Artikelnummer 9642632",Hauptmaterial 1: 100% Leder,,99.95,99.95
Calvin Klein,Sneakersocken mit Retro-Logo,Schwarz|Hellgrau|Weiß,OS|1,Damensneakersocken von Calvin Klein|Baumwollmischung mit Stretch-Anteil|Gerippte Komfortbündchen|Eingewebtes Retro-Logo|Antirutschbeschichtung an der Ferse|Farbe Hellgrau|Artikelnummer 9484659,"Hauptmaterial 1: 65% Gekämmte Baumwolle, 30% Polyester, 3% Elasthan, 2% Polyamid", Schonwaschgang 40°| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,6.95,6.95
MICHAEL Michael Kors,Bowling Bag aus Saffianoleder,Kirschrot|Schwarz|Cognac ,OS|1,"Damen Bowling Bag von MICHAEL Michael Kors|Saffianoleder|Modell Mercer|Ein Hauptfach mit Reißverschluss|Ein Reißverschlussfach innen|Vier Steckfächer innen|Zwei Seitenfächer mit Magnetverschluss außen|Zwei Trageriemen mit abnehmbarem Anhänger|Ein abnehmbarer, verstellbarer Schulterriemen|Logo-Applikation|Höhe: 20 cm|Breite: 29 cm|Tiefe: 16,5 cm|Farbe Schwarz|Artikelnummer 9560423",Hauptmaterial 1: 100% Leder, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,349.0,349.0
